,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1862,9.315000000000056,"[1.1999933146596726, 1.0334845110228512e-11, 0.9999694102869262]","[1.0, 0.0, 1.0]","[7.474583449509978e-06, -1.1554933915624307e-11, 3.44751160094726e-05]","[0.0, 0.0, 0.0]","[0.9999999999999093, -6.58466439673567e-13, -4.259446534357647e-07, 7.792368224256755e-20]","[[0.9999999999996331, 4.176445075283137e-19, -8.566783966993787e-07], [7.168858707529573e-19, 1.0, 1.3243363935079268e-12], [8.566783966993787e-07, -1.3243363935080548e-12, 0.9999999999996331]]","[1.4723809556751743e-12, 9.524634544997697e-07, 3.3583540374043613e-19]",[9.809960925787387],"[0.9999999999999182, -6.253581406987231e-13, -4.0452761198762766e-07, 0.0]",[0.5],"[1.9999999999992661, 8.352890150566274e-19, -1.7133567933987573e-06]","[49.522623700884445, 49.522623430578555, 49.52262316027182, 49.52262343057772]"
1863,9.320000000000057,"[1.1999933520325898, 1.027707044065039e-11, 0.9999695826625062]","[1.0, 0.0, 1.0]","[7.432798444504581e-06, -1.1490338613733063e-11, 3.428084586070477e-05]","[0.0, 0.0, 0.0]","[0.9999999999999103, -6.547854872843799e-13, -4.235634947995155e-07, 7.876323969213565e-20]","[[0.9999999999996372, 4.050931544065577e-19, -8.518893068714521e-07], [7.167878833767997e-19, 1.0, 1.316932879346948e-12], [8.518893068714521e-07, -1.3169328793470809e-12, 0.9999999999996372]]","[1.4641500286241293e-12, 9.471388779767894e-07, 1.2453301055133645e-18]",[9.809961145973807],"[0.9999999999999191, -6.218622006961977e-13, -4.022661814872023e-07, 0.0]",[0.5],"[1.9999999999992744, 8.101863088131154e-19, -1.7037786137429041e-06]","[49.52262425514559, 49.52262398635085, 49.522623717555284, 49.52262398635002]"
1864,9.325000000000058,"[1.1999933891965822, 1.0219618747581724e-11, 0.9999697540667355]","[1.0, 0.0, 1.0]","[7.391247029308849e-06, -1.1426104410407374e-11, 3.408767044038706e-05]","[0.0, 0.0, 0.0]","[0.9999999999999113, -6.511251122128214e-13, -4.211956476045737e-07, 8.187653423415087e-20]","[[0.9999999999996412, 3.9715997929209417e-19, -8.47126989598955e-07], [7.122129380606084e-19, 1.0, 1.3095709745685756e-12], [8.47126989598955e-07, -1.309570974568709e-12, 0.9999999999996412]]","[1.4560100510432616e-12, 9.418440675783076e-07, 3.3583540374043613e-19]",[9.80996136491946],"[0.9999999999999201, -6.183858059938088e-13, -4.000173931092577e-07, 0.0]",[0.5],"[1.9999999999992824, 7.943199585841883e-19, -1.69425397919791e-06]","[49.5226248062834, 49.52262453899132, 49.52262427169841, 49.5226245389905]"
1865,9.330000000000059,"[1.1999934261528173, 1.0162488225529688e-11, 0.9999699245050877]","[1.0, 0.0, 1.0]","[7.349927898091129e-06, -1.1362229287044441e-11, 3.389558357965848e-05]","[0.0, 0.0, 0.0]","[0.9999999999999123, -6.474850870852142e-13, -4.1884103743562816e-07, 8.271613967394945e-20]","[[0.9999999999996452, 3.847490581518729e-19, -8.423912952090727e-07], [7.122551950884474e-19, 1.0, 1.3022502244254582e-12], [8.423912952090727e-07, -1.3022502244255963e-12, 0.9999999999996452]]","[1.4478245987273053e-12, 9.365788540928351e-07, 1.2453301055133645e-18]",[9.809961582631336],"[0.999999999999921, -6.149288418019105e-13, -3.977811762544778e-07, 0.0]",[0.5],"[1.9999999999992903, 7.694981163037458e-19, -1.6847825904181453e-06]","[49.52262535431559, 49.52262508851762, 49.522624822718825, 49.5226250885168]"
1866,9.33500000000006,"[1.199993462902457, 1.0105677079094466e-11, 0.9999700939830056]","[1.0, 0.0, 1.0]","[7.308839752319675e-06, -1.1298711247346416e-11, 3.3704579144376954e-05]","[0.0, 0.0, 0.0]","[0.9999999999999133, -6.438655255883977e-13, -4.1649959030039626e-07, 8.582943372786084e-20]","[[0.9999999999996492, 3.7695437184985396e-19, -8.376820748711828e-07], [7.078189305456227e-19, 1.0, 1.2949701741702455e-12], [8.376820748711828e-07, -1.294970174170384e-12, 0.9999999999996492]]","[1.4398210453517036e-12, 9.313430763124361e-07, 3.3583540374043613e-19]",[9.809961799116385],"[0.9999999999999218, -6.114911994983053e-13, -3.955574605272818e-07, 0.0]",[0.5],"[1.9999999999992983, 7.539087436997079e-19, -1.6753641497423657e-06]","[49.52262589925927, 49.52262563494727, 49.52262537063445, 49.52262563494646]"
1867,9.34000000000006,"[1.1999934994466557, 1.0049183522857735e-11, 0.9999702625059014]","[1.0, 0.0, 1.0]","[7.267981300721155e-06, -1.1235548283862505e-11, 3.351465103499494e-05]","[0.0, 0.0, 0.0]","[0.9999999999999143, -6.402659729750193e-13, -4.1417123260961536e-07, 8.666908517761648e-20]","[[0.9999999999996532, 3.6468058777652712e-19, -8.329991806007203e-07], [7.079983226879408e-19, 1.0, 1.2877310511766123e-12], [8.329991806007203e-07, -1.2877310511767553e-12, 0.9999999999996532]]","[1.4317265425059246e-12, 9.261365681633779e-07, -5.736592980324923e-19]",[9.809962014381528],"[0.9999999999999226, -6.080727766850871e-13, -3.9334617609797726e-07, 0.0]",[0.5],"[1.9999999999993063, 7.2936117555305425e-19, -1.6659983612014406e-06]","[49.52262644113216, 49.522626178297756, 49.52262591546253, 49.52262617829694]"
1868,9.345000000000061,"[1.199993535786562, 9.993005781438422e-12, 0.9999704300791565]","[1.0, 0.0, 1.0]","[7.227351259241117e-06, -1.1172738433752151e-11, 3.332579318632854e-05]","[0.0, 0.0, 0.0]","[0.9999999999999153, -6.366866566187544e-13, -4.118558911892071e-07, 8.523495247240215e-20]","[[0.999999999999657, 3.5702132409489873e-19, -8.283424652191597e-07], [7.03697664805335e-19, 1.0000000000000002, 1.2805319459498573e-12], [8.283424652191597e-07, -1.2805319459500006e-12, 0.999999999999657]]","[1.423722989130323e-12, 9.209591672099069e-07, -1.4831539998054207e-18]",[9.80996222843363],"[0.9999999999999235, -6.046734601924601e-13, -3.911472534311451e-07, 0.0]",[0.5],"[1.999999999999314, 7.140426481897975e-19, -1.6566849304383194e-06]","[49.52262697995142, 49.5226267185864, 49.52262645722057, 49.52262671858559]"
1869,9.350000000000062,"[1.1999935719233183, 9.937142089269661e-12, 0.9999705967081225]","[1.0, 0.0, 1.0]","[7.186948351003262e-06, -1.1110279711869222e-11, 3.313799956734429e-05]","[0.0, 0.0, 0.0]","[0.9999999999999163, -6.331273491459276e-13, -4.0955349327118255e-07, 8.152708319149281e-20]","[[0.9999999999996609, 3.5397639579519774e-19, -8.237117823783444e-07], [6.949162056847774e-19, 1.0000000000000002, 1.2733733132373307e-12], [8.237117823783444e-07, -1.2733733132374712e-12, 0.9999999999996609]]","[1.4157194357547212e-12, 9.158107116529155e-07, -5.736592980324923e-19]",[9.80996244127953],"[0.9999999999999244, -6.012931544720281e-13, -3.889606233988119e-07, 0.0]",[0.5],"[1.9999999999993219, 7.079527915903955e-19, -1.6474235647566889e-06]","[49.522627515734264, 49.522627255830464, 49.52262699592586, 49.522627255829654]"
1870,9.355000000000063,"[1.1999936078580602, 9.881590690710316e-12, 0.9999707623981203]","[1.0, 0.0, 1.0]","[7.146771306269609e-06, -1.1048170155372554e-11, 3.2951264181052634e-05]","[0.0, 0.0, 0.0]","[0.9999999999999172, -6.295880505565406e-13, -4.0726396649205043e-07, 8.009290502695419e-20]","[[0.9999999999996648, 3.5554486867350464e-19, -8.191069865422965e-07], [6.816532014394486e-19, 1.0000000000000002, 1.2662546982916823e-12], [8.191069865422965e-07, -1.266254698291816e-12, 0.9999999999996648]]","[1.4078523065843854e-12, 9.106910378288322e-07, -1.4831539998054207e-18]",[9.80996265292603],"[0.9999999999999252, -5.979317476044286e-13, -3.867862173257191e-07, 0.0]",[0.5],"[1.9999999999993296, 7.110897373470093e-19, -1.638213973084593e-06]","[49.52262804849796, 49.52262779004712, 49.522627531595475, 49.52262779004632]"
1871,9.360000000000063,"[1.1999936435919167, 9.826349839933452e-12, 0.9999709271544412]","[1.0, 0.0, 1.0]","[7.106818862400814e-06, -1.0986407801420689e-11, 3.2765581064179244e-05]","[0.0, 0.0, 0.0]","[0.9999999999999181, -6.260684197900786e-13, -4.0498723889747854e-07, 7.638503832606238e-20]","[[0.9999999999996685, 3.526312433974135e-19, -8.145279329840334e-07], [6.730028635052038e-19, 1.0000000000000002, 1.2591761011129118e-12], [8.145279329840334e-07, -1.2591761011130423e-12, 0.9999999999996685]]","[1.399939702678961e-12, 9.055999809826918e-07, 3.3583540374043613e-19]",[9.80996286337988],"[0.9999999999999261, -5.94589133979859e-13, -3.846239669666879e-07, 0.0]",[0.5],"[1.999999999999337, 7.05262486794827e-19, -1.6290558659680668e-06]","[49.5226285782596, 49.5226283212534, 49.522628064246405, 49.5226283212526]"
1872,9.365000000000064,"[1.199993679126011, 9.771417800926349e-12, 0.9999710909823466]","[1.0, 0.0, 1.0]","[7.067089763816038e-06, -1.0924990720629781e-11, 3.2580944287129524e-05]","[0.0, 0.0, 0.0]","[0.999999999999919, -6.22568570533382e-13, -4.02723238945022e-07, 7.722460224980128e-20]","[[0.9999999999996722, 3.5432936473127065e-19, -8.099744777948907e-07], [6.598695180354951e-19, 1.0000000000000002, 1.2521368395799929e-12], [8.099744777948907e-07, -1.2521368395801164e-12, 0.9999999999996722]]","[1.3922089977138911e-12, 9.005373874553644e-07, -5.736592980324923e-19]",[9.809963072647808],"[0.9999999999999268, -5.912652029862378e-13, -3.8247380421236947e-07, 0.0]",[0.5],"[1.9999999999993443, 7.086587294625413e-19, -1.6199489555897814e-06]","[49.522629105035605, 49.52262884946629, 49.52262859389619, 49.522628849465505]"
1873,9.370000000000065,"[1.1999937144614599, 9.7167928473232e-12, 0.9999712538870681]","[1.0, 0.0, 1.0]","[7.027582761952542e-06, -1.0863916972463058e-11, 3.2397347953695514e-05]","[0.0, 0.0, 0.0]","[0.9999999999999198, -6.190880480390972e-13, -4.0047189547638375e-07, 7.579052561178963e-20]","[[0.9999999999996757, 3.46996457881562e-19, -8.054464778899787e-07], [6.558948668807421e-19, 1.0, 1.245137141066601e-12], [8.054464778899787e-07, -1.2451371410667253e-12, 0.9999999999996757]]","[1.3843418685435552e-12, 8.955030951294194e-07, 1.2453301055133645e-18]",[9.809963280736493],"[0.9999999999999277, -5.879598560622284e-13, -3.8033566156457087e-07, 0.0]",[0.5],"[1.9999999999993514, 6.93992915763124e-19, -1.6108929557799573e-06]","[49.52262962884327, 49.52262937470266, 49.52262912056126, 49.522629374701864]"
1874,9.375000000000066,"[1.1999937495993738, 9.662473262460885e-12, 0.9999714158738079]","[1.0, 0.0, 1.0]","[6.9882966152280015e-06, -1.080318466099401e-11, 3.221478620086047e-05]","[0.0, 0.0, 0.0]","[0.9999999999999207, -6.1562719336774e-13, -3.9823313773856036e-07, 7.890383774783858e-20]","[[0.9999999999996793, 3.4427367690641643e-19, -8.009437909527033e-07], [6.474357793535507e-19, 1.0, 1.2381760960780345e-12], [8.009437909527033e-07, -1.238176096078156e-12, 0.9999999999996793]]","[1.3765202141083081e-12, 8.904969471624955e-07, 1.2453301055133645e-18]",[9.809963487652581],"[0.9999999999999285, -5.846729840451394e-13, -3.7820947179673654e-07, 0.0]",[0.5],"[1.9999999999993585, 6.885473538128329e-19, -1.6018875819054067e-06]","[49.52263014969908, 49.52262989697926, 49.52262964425864, 49.52262989697847]"
1875,9.380000000000067,"[1.1999937845408568, 9.608457339155915e-12, 0.9999715769477389]","[1.0, 0.0, 1.0]","[6.9492300890007535e-06, -1.0742791856837928e-11, 3.20332531986923e-05]","[0.0, 0.0, 0.0]","[0.9999999999999216, -6.12185892832471e-13, -3.960068953706543e-07, 8.201706758097354e-20]","[[0.9999999999996829, 3.325186222883724e-19, -7.964662754770576e-07], [6.481339732797017e-19, 1.0, 1.2312543867353197e-12], [7.964662754770576e-07, -1.2312543867354453e-12, 0.9999999999996829]]","[1.3688804586134155e-12, 8.855187833016262e-07, -1.4831539998054207e-18]",[9.809963693402679],"[0.9999999999999293, -5.814044955642125e-13, -3.7609516815765875e-07, 0.0]",[0.5],"[1.9999999999993658, 6.650372445767448e-19, -1.5929325509541152e-06]","[49.522630667619914, 49.52263041631278, 49.52263016500486, 49.52263041631201]"
1876,9.385000000000067,"[1.1999938192870072, 9.554743379871725e-12, 0.9999717371140049]","[1.0, 0.0, 1.0]","[6.910381955531331e-06, -1.0682736641762462e-11, 3.185274315012152e-05]","[0.0, 0.0, 0.0]","[0.9999999999999225, -6.087636916859364e-13, -3.937930984124004e-07, 7.830914256539434e-20]","[[0.9999999999996864, 3.208255344586636e-19, -7.920137907412465e-07], [6.488938047825321e-19, 1.0, 1.224371785664781e-12], [7.920137907412465e-07, -1.2243717856649111e-12, 0.9999999999996864]]","[1.3613771273237888e-12, 8.805684508426511e-07, -5.736592980324923e-19]",[9.809963897993361],"[0.9999999999999301, -5.78154277363916e-13, -3.739926840998623e-07, 0.0]",[0.5],"[1.9999999999993727, 6.416510689173272e-19, -1.584027581482493e-06]","[49.52263118262198, 49.52263093271982, 49.5226306828169, 49.52263093271906]"
1877,9.390000000000068,"[1.199993853838917, 9.501329696662912e-12, 0.9999718963777207]","[1.0, 0.0, 1.0]","[6.871750993943164e-06, -1.0623017142145532e-11, 3.167325029069254e-05]","[0.0, 0.0, 0.0]","[0.9999999999999234, -6.053602488676268e-13, -3.915916772852939e-07, 7.687510136071189e-20]","[[0.9999999999996899, 3.228355955691757e-19, -7.875861968247398e-07], [6.360721658307288e-19, 1.0, 1.217527383371717e-12], [7.875861968247398e-07, -1.2175273833718401e-12, 0.9999999999996899]]","[1.353646422358719e-12, 8.7564579448935e-07, 1.2453301055133645e-18]",[9.809964101431156],"[0.9999999999999308, -5.749222169560509e-13, -3.719019535512197e-07, 0.0]",[0.5],"[1.9999999999993798, 6.456711911383514e-19, -1.5751723936494795e-06]","[49.522631694721866, 49.52263144621686, 49.522631197711085, 49.52263144621608]"
1878,9.395000000000069,"[1.199993888197672, 9.448214610952185e-12, 0.9999720547439721]","[1.0, 0.0, 1.0]","[6.8333359901851315e-06, -1.05636315178227e-11, 3.149476888845712e-05]","[0.0, 0.0, 0.0]","[0.9999999999999243, -6.019761328117317e-13, -3.8940256279907067e-07, 7.998841541677187e-20]","[[0.9999999999996935, 3.203578677104218e-19, -7.831833545705278e-07], [6.278582731532458e-19, 1.0000000000000002, 1.2107204977351007e-12], [7.831833545705278e-07, -1.210720497735221e-12, 0.9999999999996935]]","[1.346052141598915e-12, 8.707506548527763e-07, 3.0643195090592213e-18]",[9.809964303722563],"[0.9999999999999316, -5.717082197011927e-13, -3.698229109149507e-07, 0.0]",[0.5],"[1.999999999999387, 6.407157354208436e-19, -1.5663667091410555e-06]","[49.5226322039362, 49.52263195682029, 49.52263170970362, 49.522631956819524]"
1879,9.40000000000007,"[1.1999939223643519, 9.395396453363072e-12, 0.9999722122178165]","[1.0, 0.0, 1.0]","[6.795135736993476e-06, -1.0504577872866063e-11, 3.131729324378782e-05]","[0.0, 0.0, 0.0]","[0.9999999999999252, -5.986110024577378e-13, -3.872256861619389e-07, 8.764917679378995e-20]","[[0.9999999999996969, 3.0884526688799243e-19, -7.788051255980824e-07], [6.2879892855505575e-19, 1.0000000000000002, 1.20395226562331e-12], [7.788051255980824e-07, -1.2039522656234344e-12, 0.9999999999996969]]","[1.3385488103092882e-12, 8.658828818663042e-07, 2.154824807286293e-18]",[9.809964504874042],"[0.9999999999999324, -5.685122032380438e-13, -3.677554907527379e-07, 0.0]",[0.5],"[1.9999999999993938, 6.176905337759849e-19, -1.5576102511961647e-06]","[49.52263271028081, 49.522632464546426, 49.52263221881128, 49.52263246454567]"
1880,9.40500000000007,"[1.1999939563400306, 9.342873563998742e-12, 0.9999723688042828]","[1.0, 0.0, 1.0]","[6.757149033852717e-06, -1.0445854344805367e-11, 3.114081768915597e-05]","[0.0, 0.0, 0.0]","[0.9999999999999258, -5.952646304319669e-13, -3.850609789572732e-07, 9.303622246602595e-20]","[[0.9999999999997004, 2.8829675875400043e-19, -7.744513723238199e-07], [6.38893465929134e-19, 1.0000000000000002, 1.197222004915318e-12], [7.744513723238199e-07, -1.1972220049154537e-12, 0.9999999999997004]]","[1.3310909537547502e-12, 8.610423224165007e-07, -1.4831539998054207e-18]",[9.809964704892014],"[0.9999999999999332, -5.653340520939588e-13, -3.6569962810161063e-07, 0.0]",[0.5],"[1.9999999999994007, 5.765935175080009e-19, -1.5489027446476398e-06]","[49.52263321377207, 49.52263296941148, 49.52263272505013, 49.52263296941073]"
1881,9.410000000000071,"[1.1999939901257757, 9.290644292274716e-12, 0.9999725245083712]","[1.0, 0.0, 1.0]","[6.719374686958848e-06, -1.0387459093475367e-11, 3.0965336588936274e-05]","[0.0, 0.0, 0.0]","[0.9999999999999267, -5.919369030475792e-13, -3.829083731512322e-07, 8.932834533124876e-20]","[[0.9999999999997033, 2.7235391773350714e-19, -7.701219579144893e-07], [6.444988075975833e-19, 1.0, 1.1905292608637739e-12], [7.701219579144893e-07, -1.1905292608639173e-12, 0.9999999999997033]]","[1.3236330972002122e-12, 8.562288212071454e-07, -2.392648701578349e-18]",[9.809964903782866],"[0.9999999999999339, -5.621736630175765e-13, -3.636552584286757e-07, 0.0]",[0.5],"[1.9999999999994067, 5.447078354670143e-19, -1.5402439158289787e-06]","[49.5226337144262, 49.52263347143156, 49.52263322843617, 49.52263347143081]"
1882,9.415000000000072,"[1.1999940237226492, 9.23870699680734e-12, 0.9999726793350541]","[1.0, 0.0, 1.0]","[6.681811509181791e-06, -1.0329390289863194e-11, 3.0790844339344625e-05]","[0.0, 0.0, 0.0]","[0.9999999999999275, -5.886278203045767e-13, -3.807678010982145e-07, 8.334671547523488e-20]","[[0.9999999999997068, 2.7465850244576993e-19, -7.658167463024082e-07], [6.319718837707388e-19, 1.0, 1.183873806095003e-12], [7.658167463024082e-07, -1.18387380609514e-12, 0.9999999999997068]]","[1.3162207153807627e-12, 8.514422316276924e-07, -1.4831539998054207e-18]",[9.809965101552958],"[0.9999999999999346, -5.590309393797391e-13, -3.6162231735950187e-07, 0.0]",[0.5],"[1.9999999999994136, 5.493170048915399e-19, -1.5316334926048165e-06]","[49.522634212258815, 49.52263397062273, 49.522633728985895, 49.52263397062198]"
1883,9.420000000000073,"[1.1999940571317067, 9.187060045358024e-12, 0.9999728332892758]","[1.0, 0.0, 1.0]","[6.644458320027308e-06, -1.027164610495572e-11, 3.0617335368091725e-05]","[0.0, 0.0, 0.0]","[0.9999999999999284, -5.853372685161239e-13, -3.7863919551914543e-07, 7.963881018231456e-20]","[[0.99999999999971, 2.8156761065475956e-19, -7.615356021963738e-07], [6.149544725556749e-19, 1.0, 1.1772556406090047e-12], [7.615356021963738e-07, -1.1772556406091315e-12, 0.99999999999971]]","[1.3088992830314908e-12, 8.466823986547698e-07, -2.392648701578349e-18]",[9.809965298208594],"[0.9999999999999354, -5.559057855459969e-13, -3.5960074113081175e-07, 0.0]",[0.5],"[1.99999999999942, 5.631352213095191e-19, -1.5230712043927476e-06]","[49.52263470728626, 49.5226344670009, 49.52263422671479, 49.52263446700016]"
1884,9.425000000000074,"[1.1999940903539983, 9.135701814833246e-12, 0.9999729863759527]","[1.0, 0.0, 1.0]","[6.6073139456010464e-06, -1.0214224720892201e-11, 3.0444804134365322e-05]","[0.0, 0.0, 0.0]","[0.9999999999999292, -5.820650203085433e-13, -3.7652248952250865e-07, 7.365720295090253e-20]","[[0.9999999999997135, 2.8398564455202065e-19, -7.572783910382367e-07], [6.025408852812561e-19, 1.0000000000000002, 1.1706745370321036e-12], [7.572783910382367e-07, -1.1706745370322244e-12, 0.9999999999997135]]","[1.30153237594713e-12, 8.419491752230844e-07, -5.736592980324923e-19]",[9.809965493756064],"[0.999999999999936, -5.527981012206883e-13, -3.5759046613778935e-07, 0.0]",[0.5],"[1.999999999999427, 5.679712891040413e-19, -1.5145567820764733e-06]","[49.522635199524, 49.52263496058194, 49.52263472163914, 49.52263496058119]"
1885,9.430000000000074,"[1.199994123390568, 9.084630691228785e-12, 0.9999731385999734]","[1.0, 0.0, 1.0]","[6.570377218570528e-06, -1.0157124342116917e-11, 3.0273245128474935e-05]","[0.0, 0.0, 0.0]","[0.99999999999993, -5.788111893686753e-13, -3.7441761658445106e-07, 7.222302232234834e-20]","[[0.9999999999997166, 2.910067351192899e-19, -7.530449790449639e-07], [5.856355469228791e-19, 1.0, 1.1641300406169487e-12], [7.530449790449639e-07, -1.1641300406170597e-12, 0.9999999999997166]]","[1.2943018930680354e-12, 8.37242412675727e-07, 1.2453301055133645e-18]",[9.809965688201602],"[0.9999999999999368, -5.497077871312829e-13, -3.555914292056954e-07, 0.0]",[0.5],"[1.9999999999994331, 5.820134702385798e-19, -1.5060899580899279e-06]","[49.522635688987855, 49.52263545138159, 49.5226352137746, 49.52263545138086]"
1886,9.435000000000075,"[1.199994156242454, 9.0338450695182e-12, 0.999973289966199]","[1.0, 0.0, 1.0]","[6.533646978129078e-06, -1.0100343161921255e-11, 3.0102652871842974e-05]","[0.0, 0.0, 0.0]","[0.9999999999999307, -5.755754346360068e-13, -3.723245105527619e-07, 7.533635796931288e-20]","[[0.9999999999997197, 2.88988167306975e-19, -7.488352331688497e-07], [5.778802565963481e-19, 1.0, 1.1576223787372154e-12], [7.488352331688497e-07, -1.1576223787373236e-12, 0.9999999999997197]]","[1.2870714101889407e-12, 8.325619634017077e-07, -1.4831539998054207e-18]",[9.809965881551426],"[0.9999999999999375, -5.466347507411435e-13, -3.536035674993282e-07, 0.0]",[0.5],"[1.9999999999994393, 5.7797633461395e-19, -1.4976704663376994e-06]","[49.52263617569346, 49.52263593941555, 49.5226357031369, 49.52263593941482]"
1887,9.440000000000076,"[1.1999941889106889, 8.983343353708593e-12, 0.9999734404794635]","[1.0, 0.0, 1.0]","[6.497122069959369e-06, -1.0043879407054274e-11, 2.993302191678269e-05]","[0.0, 0.0, 0.0]","[0.9999999999999315, -5.723577561105334e-13, -3.7024310564425776e-07, 7.162848801704635e-20]","[[0.9999999999997228, 2.7792896803547353e-19, -7.446490211054722e-07], [5.792743999127041e-19, 1.0, 1.1511508692718778e-12], [7.446490211054722e-07, -1.15115086927199e-12, 0.9999999999997228]]","[1.2798864020449345e-12, 8.279076775162995e-07, -2.392648701578349e-18]",[9.80996607381171],"[0.9999999999999382, -5.43578889253348e-13, -3.5162681861356253e-07, 0.0]",[0.5],"[1.9999999999994456, 5.558579360709471e-19, -1.4892980422109444e-06]","[49.52263665965653, 49.52263642469939, 49.52263618974153, 49.52263642469867]"
1888,9.445000000000077,"[1.1999942213962993, 8.933123956673322e-12, 0.9999735901445731]","[1.0, 0.0, 1.0]","[6.4608013461972245e-06, -9.987731304264791e-12, 2.9764346846267255e-05]","[0.0, 0.0, 0.0]","[0.9999999999999323, -5.691580401054193e-13, -3.6817333645046713e-07, 6.564689060258853e-20]","[[0.9999999999997259, 2.805660502898022e-19, -7.404862112884648e-07], [5.67080002357968e-19, 1.0, 1.1447155122209354e-12], [7.404862112884648e-07, -1.1447155122210416e-12, 0.9999999999997259]]","[1.272610444430751e-12, 8.232794145935205e-07, -5.736592980324923e-19]",[9.809966264988589],"[0.9999999999999389, -5.40540112319631e-13, -3.496611202790989e-07, 0.0]",[0.5],"[1.9999999999994518, 5.611321005796044e-19, -1.4809724225769296e-06]","[49.52263714089206, 49.52263690724862, 49.52263667360445, 49.522636907247886]"
1889,9.450000000000077,"[1.199994253700306, 8.883185300151999e-12, 0.9999737389663074]","[1.0, 0.0, 1.0]","[6.424683665394857e-06, -9.931897091454019e-12, 2.959662227382318e-05]","[0.0, 0.0, 0.0]","[0.999999999999933, -5.659765139943421e-13, -3.661151379139835e-07, 6.421265519565389e-20]","[[0.999999999999729, 2.878038479812738e-19, -7.363466729008844e-07], [5.503914103916102e-19, 1.0, 1.138316080210713e-12], [7.363466729008844e-07, -1.1383160802108096e-12, 0.999999999999729]]","[1.2656073352270995e-12, 8.186770209287662e-07, 3.3583540374043613e-19]",[9.809966455088171],"[0.9999999999999396, -5.375183250726282e-13, -3.477064109283287e-07, 0.0]",[0.5],"[1.999999999999458, 5.756076959625476e-19, -1.4726933458017688e-06]","[49.522637619416145, 49.522637387078625, 49.5226371547404, 49.522637387077914]"
1890,9.455000000000078,"[1.1999942858237245, 8.83352581469473e-12, 0.9999738869494187]","[1.0, 0.0, 1.0]","[6.388767892486436e-06, -9.876374984217646e-12, 2.9429842843317155e-05]","[0.0, 0.0, 0.0]","[0.9999999999999338, -5.62812495656275e-13, -3.640684453616617e-07, 6.505225879922762e-20]","[[0.9999999999997321, 2.859998285629292e-19, -7.322302758279179e-07], [5.428504493455275e-19, 1.0000000000000002, 1.1319530279885615e-12], [7.322302758279179e-07, -1.1319530279886556e-12, 0.9999999999997321]]","[1.2585587512883594e-12, 8.141003558686809e-07, 3.3583540374043613e-19]",[9.809966644116528],"[0.9999999999999403, -5.345134338102163e-13, -3.457626290162962e-07, 0.0]",[0.5],"[1.9999999999994642, 5.719996571258584e-19, -1.4644605516558359e-06]","[49.522638095243444, 49.52263786420476, 49.52263763316537, 49.52263786420405]"
1891,9.460000000000079,"[1.1999943177675638, 8.784143939773641e-12, 0.999974034098633]","[1.0, 0.0, 1.0]","[6.353052898750392e-06, -9.821163265066971e-12, 2.92640032287784e-05]","[0.0, 0.0, 0.0]","[0.9999999999999346, -5.596660987780548e-13, -3.620331944719901e-07, 6.589188649602054e-20]","[[0.9999999999997351, 2.797000230489474e-19, -7.281368907232752e-07], [5.399090582458407e-19, 1.0000000000000002, 1.125624991312428e-12], [7.281368907232752e-07, -1.125624991312523e-12, 0.9999999999997351]]","[1.2515101673496193e-12, 8.095492764406973e-07, 2.154824807286293e-18]",[9.809966832079693],"[0.9999999999999409, -5.315253289709115e-13, -3.438297134507552e-07, 0.0]",[0.5],"[1.9999999999994702, 5.594000460978948e-19, -1.4562737814465505e-06]","[49.52263856838931, 49.52263833864224, 49.52263810889446, 49.52263833864153]"
1892,9.46500000000008,"[1.1999943495328282, 8.735038123448306e-12, 0.999974180418649]","[1.0, 0.0, 1.0]","[6.3175375617749185e-06, -9.766260205360418e-12, 2.9099098134283218e-05]","[0.0, 0.0, 0.0]","[0.9999999999999352, -5.565373233596829e-13, -3.600093212808884e-07, 7.12789758604499e-20]","[[0.9999999999997381, 2.734516381645586e-19, -7.240663889439329e-07], [5.370191841486235e-19, 1.0000000000000002, 1.1193321975559888e-12], [7.240663889439329e-07, -1.119332197556084e-12, 0.9999999999997381]]","[1.2444615834108791e-12, 8.050236433557021e-07, 1.2453301055133645e-18]",[9.809967018983672],"[0.9999999999999416, -5.285539305517601e-13, -3.4190760338845784e-07, 0.0]",[0.5],"[1.9999999999994762, 5.469032763291172e-19, -1.4481327778878658e-06]","[49.52263903886871, 49.52263881040623, 49.52263858194303, 49.52263881040552]"
1893,9.47000000000008,"[1.199994381120516, 8.686206822421503e-12, 0.9999743259141397]","[1.0, 0.0, 1.0]","[6.282220765422919e-06, -9.711664076456175e-12, 2.8935122293715177e-05]","[0.0, 0.0, 0.0]","[0.9999999999999359, -5.534261694011571e-13, -3.579967621724993e-07, 7.439228128995673e-20]","[[0.999999999999741, 2.5815929637951303e-19, -7.200186425617303e-07], [5.432751998212943e-19, 1.0000000000000002, 1.1130746467192426e-12], [7.200186425617303e-07, -1.1130746467193452e-12, 0.999999999999741]]","[1.2375948984124936e-12, 8.005233082296346e-07, 3.3583540374043613e-19]",[9.809967204834429],"[0.9999999999999423, -5.255991484884767e-13, -3.399962385746734e-07, 0.0]",[0.5],"[1.999999999999482, 5.163185927590261e-19, -1.4400372851234606e-06]","[49.52263950669716, 49.522639279511765, 49.522639052325665, 49.52263927951107]"
