,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
539,2.6999999999999647,"[1.566564900988483, 4.149399568344866e-07, 0.947159195095044]","[1.0, 0.0, 1.0]","[0.037380071568733055, -4.6389829062534347e-07, 0.05955095346409975]","[0.0, 0.0, 0.0]","[0.9999977005072237, -2.661419978631823e-08, -0.0021445233186600326, 2.826052689897981e-20]","[[0.9999906976329721, 1.1544526103408802e-10, -0.004313310506128804], [1.1544526112386956e-10, 0.9999999999999988, 5.352952167846365e-08], [0.004313310506128804, -5.352952167846385e-08, 0.9999906976329707]]","[5.990814097437162e-08, 0.004827288459672433, 1.2649423783093546e-17]",[9.742598831555503],"[0.999997927393988, -2.5267122847247336e-08, -0.0020359783220426386, 0.0]",[0.5],"[5.999944185797832, 6.926715662045281e-10, -0.025879863036772824]","[49.35369511565551, 49.352301968555246, 49.3509087475466, 49.35230193397558]"
540,2.7049999999999645,"[1.5667518013463266, 4.126204653813599e-07, 0.9474569498623645]","[1.0, 0.0, 1.0]","[0.03717113161188356, -4.613052809310438e-07, 0.05921539589114136]","[0.0, 0.0, 0.0]","[0.9999977263149846, -2.646442977635105e-08, -0.0021324551251063516, 2.4397018546054836e-20]","[[0.9999908020394714, 1.1414954404195168e-10, -0.004289036774688305], [1.1414954415499353e-10, 0.9999999999999987, 5.322827717431603e-08], [0.004289036774688305, -5.322827717431627e-08, 0.9999908020394701]]","[5.956878267149061e-08, 0.004799943570606171, 1.2649423783093546e-17]",[9.742978100936337],"[0.9999979506471823, -2.512498345310194e-08, -0.002024524989890562, 0.0]",[0.5],"[5.999944812236828, 6.848972642517101e-10, -0.02573422064812983]","[49.35464770089455, 49.35326257635736, 49.35187737856335, 49.353262541976825]"
541,2.7099999999999644,"[1.566937657004386, 4.1031393897670466e-07, 0.9477530268418202]","[1.0, 0.0, 1.0]","[0.03696335940613781, -4.587267633886586e-07, 0.0588817290211671]","[0.0, 0.0, 0.0]","[0.999997751832147, -2.631550815637934e-08, -0.0021204552933110662, 2.1894035732977646e-20]","[[0.999990905270279, 1.1286841777039995e-10, -0.004264900553150175], [1.128684178679878e-10, 0.9999999999999988, 5.292873920914715e-08], [0.004264900553150175, -5.292873920914736e-08, 0.9999909052702776]]","[5.923137164224083e-08, 0.004772755599623075, 1.2649423783093546e-17]",[9.743355239187638],"[0.9999979736386804, -2.498364866183205e-08, -0.0020131364912294694, 0.0]",[0.5],"[5.999945431621674, 6.772105066223997e-10, -0.02558940331890105]","[49.35559491741362, 49.35421776792703, 49.352840545828705, 49.35421773374444]"
542,2.7149999999999643,"[1.5671224738014167, 4.0802030515976134e-07, 0.948047435486926]","[1.0, 0.0, 1.0]","[0.036756748426608005, -4.5616265702236774e-07, 0.05854994220208639]","[0.0, 0.0, 0.0]","[0.9999977770619994, -2.6167430058316243e-08, -0.002108523430986803, 2.0063969970603654e-20]","[[0.9999910073386983, 1.1160171708894228e-10, -0.004240901052343285], [1.1160171717651822e-10, 0.9999999999999988, 5.263089798939965e-08], [0.004240901052343285, -5.2630897989399836e-08, 0.999991007338697]]","[5.8895896745312185e-08, 0.004745723623564196, 1.1739929081320617e-17]",[9.743730258249899],"[0.9999979963714408, -2.4843113862648773e-08, -0.0020018124545275844, 0.0]",[0.5],"[5.99994604403219, 6.696103025336537e-10, -0.025445406314059713]","[49.356536795471875, 49.35516757381996, 49.353798280195015, 49.35516753983417]"
543,2.7199999999999642,"[1.5673062575435497, 4.057394918746495e-07, 0.9483401851979365]","[1.0, 0.0, 1.0]","[0.03655129218484659, -4.536128813085545e-07, 0.05822002484180907]","[0.0, 0.0, 0.0]","[0.9999978020077922, -2.6020190641926515e-08, -0.0020966591481539508, 1.761561468250388e-20]","[[0.9999911082578821, 1.1034927877320847e-10, -0.004217037487739886], [1.1034927885346417e-10, 0.9999999999999987, 5.2334743779483095e-08], [0.004217037487739886, -5.233474377948327e-08, 0.9999911082578806]]","[5.856234633917249e-08, 0.0047188467249597915, 1.0830434379547688e-17]",[9.744103169997109],"[0.9999980188483888, -2.470337447180981e-08, -0.0019905525104330322, 0.0]",[0.5],"[5.999946649547292, 6.620956726392508e-10, -0.025302224926439312]","[49.35747336515818, 49.35611202441932, 49.35475061233979, 49.35611199062914]"
544,2.724999999999964,"[1.567489014004474, 4.034714274681067e-07, 0.9486312853221456]","[1.0, 0.0, 1.0]","[0.03634698422864295, -4.510773561733594e-07, 0.057891966407907634]","[0.0, 0.0, 0.0]","[0.9999978266727395, -2.587378509607715e-08, -0.0020848620571264453, 1.4181395296825242e-20]","[[0.9999912080408329, 1.0911094145697899e-10, -0.0041933090794269625], [1.0911094152744128e-10, 0.9999999999999987, 5.204026689950042e-08], [0.0041933090794269625, -5.2040266899500564e-08, 0.9999912080408315]]","[5.8230709146087445e-08, 0.004692123991978485, 9.92093967777476e-18]",[9.74447398623712],"[0.9999980410724162, -2.4564425932445067e-08, -0.0019793562917607547, 0.0]",[0.5],"[5.999947248244997, 6.546656487418739e-10, -0.025159854476561775]","[49.35840465639247, 49.35705114993668, 49.35569757276634, 49.357051116340955]"
545,2.729999999999964,"[1.5676707489256172, 4.012160406872399e-07, 0.9489207451541851]","[1.0, 0.0, 1.0]","[0.03614381814182123, -4.485560019901088e-07, 0.057565756427281324]","[0.0, 0.0, 0.0]","[0.9999978510600177, -2.5728208637827847e-08, -0.00207313177249767, 9.597802181852585e-21]","[[0.9999913067004058, 1.078865456137472e-10, -0.004169715052077805], [1.0788654567047266e-10, 0.9999999999999989, 5.174745772774928e-08], [0.004169715052077805, -5.17474577277494e-08, 0.9999913067004045]]","[5.7900974070221687e-08, 0.004665554518403303, 1.0830434379547688e-17]",[9.744842718712002],"[0.9999980630463818, -2.4426263714431356e-08, -0.0019682234334789006, 0.0]",[0.5],"[5.999947840202434, 6.473192736824832e-10, -0.02501829031246683]","[49.35933069892537, 49.357984980413, 49.356639191806046, 49.3579849470106]"
546,2.734999999999964,"[1.5678514680163262, 3.9897326067728934e-07, 0.9492085739363215]","[1.0, 0.0, 1.0]","[0.03594178754403928, -4.4604873957682926e-07, 0.05724138448582192]","[0.0, 0.0, 0.0]","[0.999997875172768, -2.558345651197638e-08, -0.002061467911126426, 9.031079288581045e-21]","[[0.9999914042493079, 1.0667593353386427e-10, -0.004146254634923832], [1.066759335722554e-10, 0.9999999999999989, 5.145630669890322e-08], [0.004146254634923832, -5.14563066989033e-08, 0.9999914042493065]]","[5.757312978836618e-08, 0.004639137403590882, 1.3558918484866473e-17]",[9.745209379098398],"[0.9999980847731121, -2.4288883314196832e-08, -0.0019571535726957507, 0.0]",[0.5],"[5.999948425495847, 6.400556012031856e-10, -0.02487752780954299]","[49.36025152233994, 49.35891354571959, 49.35757549961847, 49.358913512509346]"
547,2.739999999999964,"[1.5680311769540465, 3.967430169794052e-07, 0.9494947808587506]","[1.0, 0.0, 1.0]","[0.03574088609058873, -4.435554901938027e-07, 0.05691884022808183]","[0.0, 0.0, 0.0]","[0.9999978990140952, -2.5439523991626982e-08, -0.0020498700921229985, 1.6888262229532548e-20]","[[0.9999915007001029, 1.054789492922133e-10, -0.004122927061726541], [1.0547894932833755e-10, 0.9999999999999988, 5.116680430310255e-08], [0.004122927061726541, -5.116680430310263e-08, 0.9999915007001016]]","[5.724716506826136e-08, 0.004612871752435546, 1.1739929081320617e-17]",[9.745573979007915],"[0.9999981062554014, -2.4152280254563298e-08, -0.0019461463486465747, 0.0]",[0.5],"[5.999949004200618, 6.328736957532798e-10, -0.024737562370359244]","[49.36116715605249, 49.35983687555908, 49.35850652619264, 49.359836842539856]"
548,2.7449999999999637,"[1.5682098813844993, 3.945252395284362e-07, 0.9497793750598911]","[1.0, 0.0, 1.0]","[0.03554110747219617, -4.410761755410639e-07, 0.056598113356943716]","[0.0, 0.0, 0.0]","[0.9999979225870694, -2.5296406377963013e-08, -0.0020383379368353154, 2.102771059992954e-20]","[[0.9999915960652108, 1.0429543874278685e-10, -0.004099731570749658], [1.0429543881033977e-10, 0.9999999999999987, 5.0878941087091246e-08], [0.004099731570749658, -5.087894108709138e-08, 0.9999915960652095]]","[5.6923069223344475e-08, 0.0045867566753242835, 1.2649423783255103e-17]",[9.745936529987448],"[0.999998127496012, -2.4016450084603447e-08, -0.0019352014026808387, 0.0]",[0.5],"[5.9999495763912645, 6.257726324567211e-10, -0.02459838942449795]","[49.362077629313966, 49.36075499946634, 49.35943230134749, 49.36075496663703]"
549,2.7499999999999636,"[1.5683875869218604, 3.9231985865073086e-07, 0.9500623656266758]","[1.0, 0.0, 1.0]","[0.03534244541482544, -4.3861071775591633e-07, 0.05627919363329206]","[0.0, 0.0, 0.0]","[0.9999979458947251, -2.5154098998882767e-08, -0.0020268710688352174, 2.930922481893219e-20]","[[0.9999916903569106, 1.0312524952955439e-10, -0.004076667404731458], [1.0312524961366506e-10, 0.9999999999999989, 5.059270765376254e-08], [0.004076667404731458, -5.059270765376271e-08, 0.9999916903569094]]","[5.660083097588123e-08, 0.00456079128812056, 1.0830434379709247e-17]",[9.746297043519558],"[0.9999981484976753, -2.388138837946245e-08, -0.0019243183782487554, 0.0]",[0.5],"[5.999950142141463, 6.187514971773263e-10, -0.02446000442838875]","[49.362982971209384, 49.361667946809504, 49.36035285473424, 49.36166791416897]"
550,2.7549999999999635,"[1.5685642991489346, 3.9012680506195127e-07, 0.9503437615948422]","[1.0, 0.0, 1.0]","[0.035144893679481, -4.3615903941057854e-07, 0.055962070875686595]","[0.0, 0.0, 0.0]","[0.9999979689400625, -2.50125972104774e-08, -0.0020154691139047695, 3.439130323758025e-20]","[[0.9999917835873409, 1.0196823098828647e-10, -0.004053733810857329], [1.0196823110552314e-10, 0.9999999999999989, 5.030809465943055e-08], [0.004053733810857329, -5.0308094659430786e-08, 0.9999917835873395]]","[5.628043950288467e-08, 0.0045349747120919685, 9.920939677936319e-18]",[9.746655531022812],"[0.9999981692630907, -2.374709074018285e-08, -0.0019134969208893626, 0.0]",[0.5],"[5.999950701524045, 6.118093859297188e-10, -0.02432240286514397]","[49.363883210661676, 49.36257574679081, 49.36126821583456, 49.362575714337936]"
551,2.7599999999999634,"[1.568740023617332, 3.8794600986489836e-07, 0.9506235719492206]","[1.0, 0.0, 1.0]","[0.034948446062012466, -4.337210635096834e-07, 0.055646734960037574]","[0.0, 0.0, 0.0]","[0.9999979917260475, -2.487189639589412e-08, -0.00200413170002275, 3.8448084081214724e-20]","[[0.9999918757685019, 1.0082423420373312e-10, -0.004030930040732394], [1.0082423434129806e-10, 0.9999999999999988, 5.002509281678641e-08], [0.004030930040732394, -5.002509281678669e-08, 0.9999918757685006]]","[5.596188398136784e-08, 0.004509306073915047, 1.1739929081482176e-17]",[9.747012003852143],"[0.999998189794928, -2.361355279359067e-08, -0.00190273667821672, 0.0]",[0.5],"[5.999951254611012, 6.049454052223987e-10, -0.024185580244394364]","[49.36477837642868, 49.363478428447614, 49.362178413965395, 49.3634783961813]"
552,2.7649999999999633,"[1.568914765847642, 3.8577740454734995e-07, 0.9509018056240208]","[1.0, 0.0, 1.0]","[0.034753096392920124, -4.3129671348788504e-07, 0.05533317581928286]","[0.0, 0.0, 0.0]","[0.9999980142556126, -2.4731991965336193e-08, -0.0019928584573511345, 4.8278506629973464e-20]","[[0.9999919669122581, 9.969311193649e-11, -0.00400825535035452], [9.969311209028203e-11, 0.9999999999999989, 4.974369289262474e-08], [0.00400825535035452, -4.9743692892625045e-08, 0.9999919669122569]]","[5.5645153588343797e-08, 0.004483784505620622, 1.0830434379870807e-17]",[9.747366473299206],"[0.9999982100958257, -2.3480770192099912e-08, -0.0018920372999077651, 0.0]",[0.5],"[5.999951801473548, 5.9815867161894e-10, -0.02404953210212712]","[49.36566849710711, 49.364376020653324, 49.36308347827685, 49.36437598857246]"
553,2.769999999999963,"[1.5690885313296066, 3.8362092097991054e-07, 0.9511784715031172]","[1.0, 0.0, 1.0]","[0.03455883853716163, -4.2888591320746354e-07, 0.05502138344306684]","[0.0, 0.0, 0.0]","[0.9999980365316564, -2.4592879356062944e-08, -0.0019816490182217087, 5.678410287974166e-20]","[[0.999992057030338, 9.857471861396426e-11, -0.003985709000087276], [9.85747188070779e-11, 0.9999999999999989, 4.946388570784373e-08], [0.003985709000087276, -4.946388570784411e-08, 0.9999920570303368]]","[5.5330237773674e-08, 0.00445840914454269, 7.192455572779093e-18]",[9.747718950592706],"[0.999998230168393, -2.3348738613566615e-08, -0.0018813984376900687, 0.0]",[0.5],"[5.999952342182028, 5.914483116837856e-10, -0.023914254000523657]","[49.36655360113328, 49.36526855211826, 49.36398343775334, 49.36526852022176]"
554,2.774999999999963,"[1.5692613255222925, 3.8147649141387324e-07, 0.9514535784203325]","[1.0, 0.0, 1.0]","[0.03436566639395972, -4.264885869559259e-07, 0.054711347877421136]","[0.0, 0.0, 0.0]","[0.9999980585570448, -2.4454554031707676e-08, -0.0019705030171228133, 5.764137799960948e-20]","[[0.9999921461343373, 9.746891034880613e-11, -0.0039632902546331865], [9.74689105759421e-11, 0.9999999999999989, 4.9185662137445475e-08], [0.0039632902546331865, -4.9185662137445925e-08, 0.9999921461343361]]","[5.5017125805320954e-08, 0.00443317913331615, 8.101950274552022e-18]",[9.748069446898779],"[0.9999982500152088, -2.3217453761135575e-08, -0.001870819745328509, 0.0]",[0.5],"[5.999952876806024, 5.848134620928368e-10, -0.023779741527799117]","[49.367433716781626, 49.366156051390654, 49.36487832121702, 49.36615601967743]"
555,2.779999999999963,"[1.5694331538542623, 3.793440484790936e-07, 0.9517271351597196]","[1.0, 0.0, 1.0]","[0.034173573896611034, -4.2410465944367163e-07, 0.0544030592244471]","[0.0, 0.0, 0.0]","[0.9999980803346114, -2.4317011482732493e-08, -0.001959420090686095, 6.225844316745558e-20]","[[0.9999922342357191, 9.637554488846317e-11, -0.003940998383007227], [9.637554511902824e-11, 0.999999999999999, 4.8909013109171845e-08], [0.003940998383007227, -4.8909013109172295e-08, 0.999992234235718]]","[5.470580704219666e-08, 0.0044080936198103585, 3.554476765525822e-18]",[9.748417973321297],"[0.9999982696388231, -2.3086911363079702e-08, -0.001860300878613672, 0.0]",[0.5],"[5.999953405414315, 5.782532693307791e-10, -0.02364599029804336]","[49.36830887216872, 49.36703854685754, 49.36576815732532, 49.367038515326506]"
556,2.784999999999963,"[1.5696040217237452, 3.7722352518187525e-07, 0.9519991504558418]","[1.0, 0.0, 1.0]","[0.03398255501229596, -4.217340558016104e-07, 0.0540965076420001]","[0.0, 0.0, 0.0]","[0.9999981018671567, -2.4180247226200838e-08, -0.0019483998776734185, 5.670908967192719e-20]","[[0.9999923213458166, 9.529448156490437e-11, -0.00391883265851033], [9.529448181393767e-11, 0.9999999999999991, 4.863392960441414e-08], [0.00391883265851033, -4.863392960441463e-08, 0.9999923213458155]]","[5.439627097963732e-08, 0.004383151757131907, 4.463971467298751e-18]",[9.748764540902236],"[0.9999982890417571, -2.2957107172666316e-08, -0.0018498414953485342, 0.0]",[0.5],"[5.9999539280749, 5.717668893894262e-10, -0.02351299595106198]","[49.36917909525083, 49.36791606674561, 49.36665297457553, 49.36791603539569]"
557,2.7899999999999627,"[1.5697739344988066, 3.751148549028672e-07, 0.9522696329940519]","[1.0, 0.0, 1.0]","[0.03379260374188958, -4.193767015787998e-07, 0.05379168334337562]","[0.0, 0.0, 0.0]","[0.9999981231574501, -2.404425680543658e-08, -0.0019374420189637801, 5.438202054691141e-20]","[[0.9999924074758335, 9.42255813618675e-11, -0.0038967923587032373], [9.422558158870343e-11, 0.9999999999999989, 4.836040265775862e-08], [0.0038967923587032373, -4.8360402657759054e-08, 0.9999924074758323]]","[5.408850724940332e-08, 0.0043583527035493145, 4.463971467298751e-18]",[9.74910916062202],"[0.9999983082265028, -2.2828036967993457e-08, -0.0018394412553372711, 0.0]",[0.5],"[5.9999544448550015, 5.653534881712049e-10, -0.023380754152219425]","[49.370044413828694, 49.36878863912222, 49.36753280130163, 49.368788607952354]"
558,2.7949999999999626,"[1.569942897517516, 3.730179713949732e-07, 0.9525385914107688]","[1.0, 0.0, 1.0]","[0.03360371411977366, -4.170325227401132e-07, 0.05348857659699711]","[0.0, 0.0, 0.0]","[0.9999981442082293, -2.390903578968288e-08, -0.0019265461575404014, 5.312995948198377e-20]","[[0.9999924926368464, 9.316870679045349e-11, -0.003874876765380322], [9.316870700798115e-11, 0.9999999999999989, 4.808842335630444e-08], [0.003874876765380322, -4.8088423356304865e-08, 0.9999924926368452]]","[5.3782505483255064e-08, 0.004333695622477205, 4.463971467298751e-18]",[9.749451843399845],"[0.9999983271955241, -2.2699696551830557e-08, -0.0018290998203725401, 0.0]",[0.5],"[5.999954955821078, 5.590122407427209e-10, -0.023249260592281933]","[49.370904855545454, 49.36965629189624, 49.36840766567827, 49.369656260905366]"
559,2.7999999999999625,"[1.5701109160881148, 3.709328087812726e-07, 0.9528060342937538]","[1.0, 0.0, 1.0]","[0.033415880213649655, -4.1470144566393855e-07, 0.05318717772610553]","[0.0, 0.0, 0.0]","[0.9999981650222006, -2.3774579774102257e-08, -0.0019157119384778662, 5.314552016790344e-20]","[[0.9999925768398059, 9.212372195595925e-11, -0.0038530851645437927], [9.21237221684787e-11, 0.9999999999999991, 4.781798283898183e-08], [0.0038530851645437927, -4.781798283898224e-08, 0.9999925768398048]]","[5.347825522200348e-08, 0.004309179682450246, 6.282960871006166e-18]",[9.749792600094025],"[0.9999983459512571, -2.2572081751468855e-08, -0.0018188168542232468, 0.0]",[0.5],"[5.9999554610388355, 5.527423317357555e-10, -0.023118510987262756]","[49.371760447888036, 49.370519052818935, 49.36927759572112, 49.370519022005986]"
560,2.8049999999999624,"[1.570277995489183, 3.6885930155295294e-07, 0.9530719701823843]","[1.0, 0.0, 1.0]","[0.0332290961243528, -4.1238339713987413e-07, 0.05288747710845071]","[0.0, 0.0, 0.0]","[0.9999981856020399, -2.3640884380003967e-08, -0.001904939008929323, 5.84939044075958e-20]","[[0.9999926600955378, 9.109049250479336e-11, -0.0038314168463779784], [9.109049271737505e-11, 0.9999999999999991, 4.754907229655216e-08], [0.0038314168463779784, -4.754907229655257e-08, 0.9999926600955367]]","[5.3175746324782645e-08, 0.004284804057080452, 5.373466169233237e-18]",[9.750131441502324],"[0.9999983644961102, -2.2445188418581925e-08, -0.0018085920226227365, 0.0]",[0.5],"[5.999955960573226, 5.465429550287601e-10, -0.02298850107826787]","[49.37261121818887, 49.37137694948486, 49.37014261928693, 49.3713769188488]"
561,2.8099999999999623,"[1.5704441409698047, 3.667973845672536e-07, 0.9533364075679266]","[1.0, 0.0, 1.0]","[0.0330433559856672, -4.100783043663999e-07, 0.052589465175984444]","[0.0, 0.0, 0.0]","[0.9999982059503923, -2.3507945254048213e-08, -0.0018942270181137926, 6.242403960087614e-20]","[[0.9999927424147447, 9.006888560512734e-11, -0.0038098711052237423], [9.006888583910254e-11, 0.999999999999999, 4.728168297206292e-08], [0.0038098711052237423, -4.728168297206337e-08, 0.9999927424147436]]","[5.2874968605251904e-08, 0.004260567925018665, 2.644982063914452e-18]",[9.750468378362292],"[0.9999983828324639, -2.231901242907914e-08, -0.0017984249932569744, 0.0]",[0.5],"[5.999956454488468, 5.40413313630764e-10, -0.022859226631342454]","[49.373457193626635, 49.372230009332796, 49.37100276407462, 49.37222997887258]"
562,2.814999999999962,"[1.570609357749733, 3.647469930454216e-07, 0.9535993548938065]","[1.0, 0.0, 1.0]","[0.032858653964141976, -4.077860949486235e-07, 0.05229313241455525]","[0.0, 0.0, 0.0]","[0.9999982260698734, -2.3375758068359873e-08, -0.0018835756173035735, 6.049021827813276e-20]","[[0.9999928238080077, 8.90587699562682e-11, -0.003788447239553108], [8.905877020596392e-11, 0.999999999999999, 4.701580615925627e-08], [0.003788447239553108, -4.7015806159256746e-08, 0.9999928238080067]]","[5.257591187707059e-08, 0.004236470469936136, 4.463971467621868e-18]",[9.750803421351602],"[0.9999984009626723, -2.2193549682940975e-08, -0.001788315435752286, 0.0]",[0.5],"[5.999956942848046, 5.343526197376092e-10, -0.022730683437318648]","[49.37429840122605, 49.37307825964656, 49.3718580576272, 49.373078229361155]"
563,2.819999999999962,"[1.5707736510195538, 3.6270806257067845e-07, 0.9538608205558793]","[1.0, 0.0, 1.0]","[0.03267498425890843, -4.0550669689601296e-07, 0.05199846936360492]","[0.0, 0.0, 0.0]","[0.9999982459630681, -2.3244318520528505e-08, -0.00187298445981169, 6.390056099392403e-20]","[[0.9999929042857877, 8.806001574611961e-11, -0.0037671445519440786], [8.806001598808004e-11, 0.9999999999999988, 4.675143320279656e-08], [0.0037671445519440786, -4.675143320279701e-08, 0.9999929042857866]]","[5.2278566135796986e-08, 0.004212510880474962, 2.6449820639144524e-18]",[9.75113658108837],"[0.9999984188890627, -2.206879610408682e-08, -0.0017782630216640369, 0.0]",[0.5],"[5.999957425714726, 5.283600944767176e-10, -0.02260286731166447]","[49.37513486786034, 49.373921727555945, 49.37270852733103, 49.373921697444324]"
564,2.824999999999962,"[1.5709370259408484, 3.606805290861984e-07, 0.9541208129026973]","[1.0, 0.0, 1.0]","[0.0324923411014982, -4.032400386201268e-07, 0.051705466615866814]","[0.0, 0.0, 0.0]","[0.9999982656325329, -2.3113622333153625e-08, -0.0018624532009794716, 6.370458813847517e-20]","[[0.9999929838584266, 8.707249460792499e-11, -0.0037459623490555495], [8.70724948635268e-11, 0.999999999999999, 4.648855549827049e-08], [0.0037459623490555495, -4.6488555498270963e-08, 0.9999929838584256]]","[5.198292133151464e-08, 0.004188688350236986, 4.463971467460309e-18]",[9.751467868131497],"[0.9999984366139355, -2.1944747640230635e-08, -0.0017682674244643298, 0.0]",[0.5],"[5.99995790315056, 5.224349676475499e-10, -0.022475774094333295]","[49.375966620250225, 49.37476044003756, 49.37355420041872, 49.3747604100987]"
565,2.829999999999962,"[1.571099487646356, 3.5866432889309776e-07, 0.9543793402357766]","[1.0, 0.0, 1.0]","[0.03231071875566248, -4.0098604893238566e-07, 0.05141411481706561]","[0.0, 0.0, 0.0]","[0.9999982850807947, -2.2983665253958422e-08, -0.00185198149816415, 6.894321113273922e-20]","[[0.9999930625361486, 8.609607967381619e-11, -0.0037248999416024616], [8.609607992863409e-11, 0.9999999999999991, 4.622716449127777e-08], [0.0037248999416024616, -4.622716449127825e-08, 0.9999930625361475]]","[5.168896745978183e-08, 0.004165002077725773, 1.735487362141524e-18]",[9.75179729298098],"[0.9999984541395653, -2.1821400262729463e-08, -0.0017583283195310461, 0.0]",[0.5],"[5.999958375216892, 5.165764780428972e-10, -0.02234939964961477]","[49.37679368496703, 49.37559442391569, 49.37439510396749, 49.37559439414857]"
566,2.8349999999999618,"[1.5712610412401342, 3.566593986484358e-07, 0.954636410809862]","[1.0, 0.0, 1.0]","[0.032130111517192195, -3.987446570418308e-07, 0.05112440466561906]","[0.0, 0.0, 0.0]","[0.9999983043103516, -2.285444305567604e-08, -0.001841569010726609, 6.792750778309686e-20]","[[0.999993140329061, 8.513064548277225e-11, -0.0037039566443310204], [8.513064575854463e-11, 0.9999999999999989, 4.596725167765866e-08], [0.0037039566443310204, -4.5967251677659175e-08, 0.9999931403290598]]","[5.1396694698055775e-08, 0.0041414512663334214, 2.6449820639144524e-18]",[9.75212486607824],"[0.9999984714682009, -2.1698749966448192e-08, -0.0017484453841357737, 0.0]",[0.5],"[5.999958841974365, 5.107838728966335e-10, -0.022223739865986122]","[49.377616088431424, 49.37642370586314, 49.375231264902425, 49.376423676266754]"
567,2.8399999999999617,"[1.5714216917977202, 3.5466567536322665e-07, 0.95489203283319]","[1.0, 0.0, 1.0]","[0.03195051371373922, -3.9651579255289106e-07, 0.050836326912341266]","[0.0, 0.0, 0.0]","[0.9999983233236737, -2.2725951535594936e-08, -0.0018312154000191645, 6.972855552742899e-20]","[[0.9999932172471575, 8.417606804164306e-11, -0.0036831317759942], [8.417606831335263e-11, 0.9999999999999989, 4.570880860326679e-08], [0.0036831317759942, -4.5708808603267295e-08, 0.9999932172471564]]","[5.110609326926843e-08, 0.0041180351243067315, -8.350204140433274e-20]",[9.752450597806467],"[0.9999984886020655, -2.1576792769611563e-08, -0.0017386182974323905, 0.0]",[0.5],"[5.999959303482945, 5.050564082498583e-10, -0.0220987906559652]","[49.3784338569152, 49.37724831240218, 49.376062709996255, 49.37724828297553]"
568,2.8449999999999616,"[1.5715814443662888, 3.526830964004622e-07, 0.9551462144677517]","[1.0, 0.0, 1.0]","[0.031771919704638565, -3.942993854631917e-07, 0.050549872360147574]","[0.0, 0.0, 0.0]","[0.9999983421232026, -2.2598186515445126e-08, -0.0018209203293734289, 6.545136994794774e-20]","[[0.9999932933003174, 8.323222472468434e-11, -0.003662424659327308], [8.323222500359809e-11, 0.9999999999999988, 4.5451826863059724e-08], [0.003662424659327308, -4.545182686306024e-08, 0.9999932933003163]]","[5.0817153259927555e-08, 0.004094752864692998, 1.735487362141524e-18]",[9.752774498490908],"[0.999998505543357, -2.145552471365542e-08, -0.0017288467404462209, 0.0]",[0.5],"[5.9999597598019045, 4.99393348348106e-10, -0.021974547955963847]","[49.37924701654325, 49.37806826990528, 49.376889465869134, 49.37806824064735]"
569,2.8499999999999615,"[1.571740303964812, 3.507115994731463e-07, 0.9553989638295525]","[1.0, 0.0, 1.0]","[0.03159432388073155, -3.9209536616137205e-07, 0.05026503186376133]","[0.0, 0.0, 0.0]","[0.9999983607113526, -2.2471143841739344e-08, -0.0018106834640883114, 6.59923353699128e-20]","[[0.9999933684983083, 8.229899433499051e-11, -0.00364183462102373], [8.229899459679555e-11, 0.9999999999999992, 4.519629810087184e-08], [0.00364183462102373, -4.519629810087232e-08, 0.9999933684983073]]","[5.052986521128824e-08, 0.004071603705352515, 2.644982064076011e-18]",[9.75309657839922],"[0.9999985222942487, -2.1334941863093903e-08, -0.0017191303960615678, 0.0]",[0.5],"[5.99996021098985, 4.937939660099431e-10, -0.02185100772614238]","[49.380055593290976, 49.378883604596055, 49.377711558992914, 49.37888357550588]"
570,2.8549999999999613,"[1.5718982755842155, 3.4875112264233943e-07, 0.9556502889888713]","[1.0, 0.0, 1.0]","[0.03141772066419001, -3.899036654248676e-07, 0.04998179632942193]","[0.0, 0.0, 0.0]","[0.9999983790905104, -2.2344819384636124e-08, -0.0018005044714179872, 6.973266867248597e-20]","[[0.999993442850786, 8.137625701479018e-11, -0.0036213609917109296], [8.13762572787591e-11, 0.9999999999999991, 4.494221401009646e-08], [0.0036213609917109296, -4.494221401009694e-08, 0.999993442850785]]","[5.0244219209858246e-08, 0.004048586868879727, -1.9024914447886306e-18]",[9.753416847741748],"[0.9999985388568885, -2.121504030538579e-08, -0.0017094689490116887, 0.0]",[0.5],"[5.999960657104715, 4.882575420887411e-10, -0.02172816595026558]","[49.38085961298973, 49.37969434255003, 49.3785290156873, 49.3796943136266]"
571,2.8599999999999612,"[1.5720553641875363, 3.468016043152151e-07, 0.9559001979705184]","[1.0, 0.0, 1.0]","[0.031242104508341414, -3.877242144178004e-07, 0.04970015671459491]","[0.0, 0.0, 0.0]","[0.9999983972630353, -2.2219209039076686e-08, -0.0017903830205600628, 6.24817685649625e-20]","[[0.9999935163672969, 8.046389429066421e-11, -0.0036010031059264067], [8.046389456959442e-11, 0.9999999999999992, 4.4689566331412426e-08], [0.0036010031059264067, -4.468956633141293e-08, 0.9999935163672959]]","[4.996020579689267e-08, 0.004025701582604631, -1.902491444627072e-18]",[9.753735316671884],"[0.9999985552334006, -2.109581615077718e-08, -0.0016998620858667361, 0.0]",[0.5],"[5.999961098203782, 4.827833657439852e-10, -0.02160601863555844]","[49.381659101323706, 49.3805005096955, 49.379341862124846, 49.380500480937854]"
