,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1238,6.19499999999989,"[0.672671930220062, 3.1781116856402185e-10, 0.9989642200189058]","[1.0, 0.0, 1.0]","[-0.010567467512945851, -3.5533011828522256e-10, 0.001169500113978297]","[0.0, 0.0, 0.0]","[0.9999469962928292, -2.0248114320283323e-11, 0.010295853774634383, 1.0242506934453445e-16]","[[0.9997880580886568, -4.1942688132709524e-13, 0.0205873481369745], [-4.190150300957823e-13, 1.0000000000000002, 4.072176265727254e-11], [-0.0205873481369745, -4.0721758417360896e-11, 0.9997880580886568]]","[4.5280694397327817e-11, 0.000590298874932057, 4.779637513296866e-13]",[9.810739906830884],"[0.9999468610928185, -1.9229879624941136e-11, 0.010308976215878847, 0.0]",[0.5],"[-3.1855334499911616, 1.3363815955625827e-12, -0.06559558859136723]","[49.52779169988861, 49.52458961677, 49.5213873265573, 49.52458961674429]"
1239,6.19999999999989,"[0.6726190928824972, 3.1603451797259574e-10, 0.9989700675194757]","[1.0, 0.0, 1.0]","[-0.009557420774553543, -3.5334373198441985e-10, 0.001162840714731435]","[0.0, 0.0, 0.0]","[0.9999469810976632, -2.0134906281918666e-11, 0.01029732944359043, 1.0188149446297469e-16]","[[0.9997879907901027, -4.1714808778830743e-13, 0.020590616112431678], [-4.167384092265628e-13, 1.0, 4.049408429942934e-11], [-0.020590616112431678, -4.049408008121519e-11, 0.9997879907901027]]","[4.5027491072354236e-11, 0.0005268547747885236, 4.740802089531162e-13]",[9.810748089101502],"[0.9999468605955982, -1.9122366208982852e-11, 0.010309024444979605, 0.0]",[0.5],"[-3.176014151032401, 1.3251491737210875e-12, -0.06540995566457863]","[49.527812820430576, 49.52461026880602, 49.52140751002714, 49.52461026878046]"
1240,6.20499999999989,"[0.6725713057786245, 3.142677993126736e-10, 0.9989758817230494]","[1.0, 0.0, 1.0]","[-0.008547228453376564, -3.5136845005478037e-10, 0.001156218709295536]","[0.0, 0.0, 0.0]","[0.9999469675338027, -2.0022331318224744e-11, 0.010298646510685312, 1.0134147605266455e-16]","[[0.9997879300126606, -4.1487527878710587e-13, 0.02059356698097266], [-4.14467774415834e-13, 1.0000000000000002, 4.0267679600792515e-11], [-0.02059356698097266, -4.0267675404363264e-11, 0.9997879300126606]]","[4.4775651989433314e-11, 0.0004634023429233707, 4.702148564705813e-13]",[9.810756165848701],"[0.999946861735395, -1.901545407067109e-11, 0.010308913887245402, 0.0]",[0.5],"[-3.1664458959444532, 1.3139587750650347e-12, -0.0652222473309238]","[49.52783362535674, 49.5246306544927, 49.52142747642041, 49.52463065446727]"
1241,6.20999999999989,"[0.6725285696363575, 3.125109570623997e-10, 0.9989816628165958]","[1.0, 0.0, 1.0]","[-0.007536906117608681, -3.494042104259643e-10, 0.0011496338912231545]","[0.0, 0.0, 0.0]","[0.9999469556020895, -1.9910386018321856e-11, 0.010299804955097287, 1.0079875717462068e-16]","[[0.999787875760096, -4.1260849733576953e-13, 0.020596200696124712], [-4.122031529291125e-13, 1.0, 4.0042541056591915e-11], [-0.020596200696124712, -4.004253688187176e-11, 0.999787875760096]]","[4.4525268098035225e-11, 0.00039994255581171954, 4.663722413555907e-13]",[9.810764137271022],"[0.9999468645121445, -1.8909139839407363e-11, 0.010308644543817316, 0.0]",[0.5],"[-3.156828832112264, 1.3028107585059602e-12, -0.06503247515385827]","[49.52785411516265, 49.52465077433144, 49.521447226244476, 49.52465077430616]"
1242,6.21499999999989,"[0.6724908851057695, 3.107639360102699e-10, 0.9989874109860519]","[1.0, 0.0, 1.0]","[-0.006526469337505576, -3.4745095136176177e-10, 0.0011430860552382276]","[0.0, 0.0, 0.0]","[0.9999469453032639, -1.9799066743849943e-11, 0.010300804758444887, 1.0025604534032505e-16]","[[0.999787828035774, -4.1034777195955285e-13, 0.020598517216289695], [-4.099445983180919e-13, 1.0000000000000002, 3.981866184418177e-11], [-0.020598517216289695, -3.981865769135162e-11, 0.999787828035774]]","[4.4276248448689796e-11, 0.00033647639006361487, 4.625505446187408e-13]",[9.810772003569586],"[0.9999468689256815, -1.8803420172875955e-11, 0.01030821641827978, 0.0]",[0.5],"[-3.147163107670448, 1.2917054329047715e-12, -0.06484065082406854]","[49.52787429034946, 49.52467062883022, 49.521466760014064, 49.52467062880508]"
1243,6.21999999999989,"[0.672458252759082, 3.0902668125346107e-10, 0.9989931264163281]","[1.0, 0.0, 1.0]","[-0.00551593368514444, -3.4550861148240536e-10, 0.001136574997229041]","[0.0, 0.0, 0.0]","[0.999946936637966, -1.968837008385579e-11, 0.010301645904787268, 9.971378266258945e-17]","[[0.999787786842657, -4.0809314330820733e-13, 0.02060051650474458], [-4.0769214040306233e-13, 1.0000000000000002, 3.959603468617228e-11], [-0.02060051650474458, -3.959603055530048e-11, 0.999787786842657]]","[4.402863851613212e-11, 0.00027300482237313875, 4.587506757547335e-13]",[9.810779764948082],"[0.9999468749757395, -1.8698291740929032e-11, 0.010307629516659592, 0.0]",[0.5],"[-3.1374488715010354, 1.2806431412640826e-12, -0.06464678615875215]","[49.52789415142741, 49.524690218503466, 49.52148607824782, 49.52469021847847]"
1244,6.2249999999998895,"[0.6724306730906563, 3.0729913819604906e-10, 0.9989988092913142]","[1.0, 0.0, 1.0]","[-0.004505314734183526, -3.4357712974226815e-10, 0.001130100514241506]","[0.0, 0.0, 0.0]","[0.9999469296067357, -1.9578292513680373e-11, 0.010302328380624419, 9.917345581484512e-17]","[[0.999787752183305, -4.0584465107560654e-13, 0.020602198529642155], [-4.054458171095504e-13, 1.0000000000000002, 3.9374652759924514e-11], [-0.020602198529642155, -3.937464865106019e-11, 0.999787752183305]]","[4.378243830036219e-11, 0.00020952882951027053, 4.549717252688669e-13]",[9.810787421612789],"[0.999946882661952, -1.8593751237809748e-11, 0.010306883847426087, 0.0]",[0.5],"[-3.127686273231195, 1.2696242192020274e-12, -0.06445089310089039]","[49.52791369891366, 49.52470954387214, 49.52150518147051, 49.52470954384729]"
1245,6.229999999999889,"[0.6724081465169853, 3.0558125254733773e-10, 0.9990044597938854]","[1.0, 0.0, 1.0]","[-0.003494628059621682, -3.416564454410226e-10, 0.0011236624044722837]","[0.0, 0.0, 0.0]","[0.9999469242100114, -1.9468830508686497e-11, 0.010302852174897337, 9.863422169363828e-17]","[[0.9997877240598758, -4.0360233360099285e-13, 0.020603563264011443], [-4.032056608304307e-13, 1.0000000000000002, 3.915450901542947e-11], [-0.020603563264011443, -3.915450492855944e-11, 0.9997877240598758]]","[4.353760232664492e-11, 0.00014604938833466579, 4.512155121505447e-13]",[9.810794973772577],"[0.9999468919838511, -1.8489795371693473e-11, 0.010305979421491647, 0.0]",[0.5],"[-3.117875463230947, 1.2586489937357185e-12, -0.06425298371851243]","[49.52793293333119, 49.524728605463736, 49.52152407021412, 49.524728605439016]"
1246,6.234999999999889,"[0.6723906733766872, 3.038729703201326e-10, 0.9990100781059078]","[1.0, 0.0, 1.0]","[-0.0024838892375578714, -3.3974649822364567e-10, 0.0011172604672620538]","[0.0, 0.0, 0.0]","[0.9999469204481316, -1.93599806578694e-11, 0.01030321727898827, 9.81009014999025e-17]","[[0.9997877024741245, -4.013662234714654e-13, 0.02060461068575804], [-4.0097170752504785e-13, 1.0, 3.8935596402681805e-11], [-0.02060461068575804, -3.893559233782658e-11, 0.9997877024741245]]","[4.3294130594980306e-11, 8.256747574440626e-05, 4.474802174103633e-13]",[9.810802421638924],"[0.9999469029408686, -1.8386420871226247e-11, 0.010304916252210649, 0.0]",[0.5],"[-3.1080165926108787, 1.2477177696583697e-12, -0.06405307020395243]","[49.52795185521217, 49.52474740381232, 49.52154274501464, 49.524747403787735]"
1247,6.239999999999889,"[0.6723782539304994, 3.0217423782901435e-10, 0.9990156644082441]","[1.0, 0.0, 1.0]","[-0.0014731138449506674, -3.378472280692704e-10, 0.0011108945030889243]","[0.0, 0.0, 0.0]","[0.9999469183213336, -1.9251739550269647e-11, 0.010303423686720799, 9.757371700639181e-17]","[[0.999787687427404, -3.991363658587734e-13, 0.020605340777664596], [-3.9874398308138136e-13, 1.0, 3.87179080990536e-11], [-0.020605340777664596, -3.871790405603399e-11, 0.999787687427404]]","[4.3052023105368354e-11, 1.908406867531768e-05, 4.43760384080112e-13]",[9.81080976542592],"[0.9999469155323351, -1.828362448640693e-11, 0.010303694355379632, 0.0]",[0.5],"[-3.0981098132198346, 1.2368308866273741e-12, -0.06385116487309897]","[49.527970465095386, 49.52476593945857, 49.521561206414624, 49.524765939434126]"
1248,6.244999999999889,"[0.6723708883612747, 3.00485001688668e-10, 0.9990212188807596]","[1.0, 0.0, 1.0]","[-0.0004623174593777475, -3.359585752911909e-10, 0.0011045643135615829]","[0.0, 0.0, 0.0]","[0.9999469178297544, -1.914410377506687e-11, 0.010303471394359939, 9.703919797938996e-17]","[[0.9997876789206639, -3.9691279566091517e-13, 0.020605753527390993], [-3.965225215103964e-13, 1.0, 3.850143728192084e-11], [-0.020605753527390993, -3.8501433260547446e-11, 0.9997876789206639]]","[4.281123438307397e-11, -4.439985591026242e-05, 4.400632881174051e-13]",[9.810817005350277],"[0.9999469297574809, -1.818140298378463e-11, 0.010302313749237173, 0.0]",[0.5],"[-3.088155277642603, 1.2259886479171147e-12, -0.06364728016463654]","[49.52798876352678, 49.52478421294973, 49.521579454962655, 49.524784212925425]"
1249,6.249999999999889,"[0.6723685767739778, 2.9880520881221206e-10, 0.9990267417023274]","[1.0, 0.0, 1.0]","[0.0005484843412046285, -3.340804805368676e-10, 0.001098269701412769]","[0.0, 0.0, 0.0]","[0.99994691897343, -1.9037070034932627e-11, 0.010303360400612202, 9.650318605171223e-17]","[[0.9997876769544513, -3.9469551932797555e-13, 0.020605848927474524], [-3.9430738314026286e-13, 1.0, 3.8286177128663364e-11], [-0.020605848927474524, -3.828617312930096e-11, 0.9997876769544513]]","[4.257185537756734e-11, -0.00010788332103194306, 4.3638892952224246e-13]",[9.810824141631333],"[0.9999469456154352, -1.807975314731252e-11, 0.010300774454463686, 0.0]",[0.5],"[-3.0781531391975814, 1.2151912649569275e-12, -0.06344142863927947]","[49.528006751059365, 49.52480222483972, 49.52159749121352, 49.52480222481555]"
1250,6.254999999999889,"[0.6723713191956838, 2.971348064095277e-10, 0.9990322330508344]","[1.0, 0.0, 1.0]","[0.0015592759787021382, -3.322128847767783e-10, 0.0010920104704926663]","[0.0, 0.0, 0.0]","[0.9999469217522953, -1.8930634805175415e-11, 0.010303090706625637, 9.596913357708099e-17]","[[0.9997876815289105, -3.9248458321033907e-13, 0.020605626975330034], [-3.920985909560849e-13, 1.0000000000000002, 3.8072121044038786e-11], [-0.020605626975330034, -3.807211706681037e-11, 0.9997876815289105]]","[4.2333749664643186e-11, -0.00017136534972279378, 4.327382177893259e-13]",[9.810831174491065],"[0.9999469631052273, -1.797867177920154e-11, 0.010299076494180793, 0.0]",[0.5],"[-3.0681035519344513, 1.204439068488696e-12, -0.06323362297899877]","[49.5280244282544, 49.52481997568909, 49.52161531572709, 49.524819975665054]"
1251,6.259999999999889,"[0.6723791155755774, 2.954737419856438e-10, 0.9990376931031869]","[1.0, 0.0, 1.0]","[0.0025700418751229206, -3.303557293267307e-10, 0.0010857864257622324]","[0.0, 0.0, 0.0]","[0.9999469261661854, -1.882479490212132e-11, 0.010302662315989817, 9.544623585325413e-17]","[[0.9997876926437822, -3.902800231428607e-13, 0.020605087673249978], [-3.8989616698404613e-13, 1.0000000000000002, 3.7859261978061425e-11], [-0.020605087673249978, -3.785925802294667e-11, 0.9997876926437822]]","[4.209700819377169e-11, -0.00023484496504230491, 4.2910478645574304e-13]",[9.810838104154088],"[0.9999469822257856, -1.7878155695089444e-11, 0.010297219893950984, 0.0]",[0.5],"[-3.058006670631822, 1.193732352344968e-12, -0.06302387598624119]","[49.52804179568041, 49.524837466065044, 49.52163292906919, 49.52483746604114]"
1252,6.264999999999889,"[0.672391965784953, 2.938219633390101e-10, 0.9990431220353158]","[1.0, 0.0, 1.0]","[0.0035807664528181007, -3.285089558144062e-10, 0.0010795973732868297]","[0.0, 0.0, 0.0]","[0.999946932214834, -1.8719546914897388e-11, 0.010302075234735742, 9.492538731935956e-17]","[[0.9997877102984054, -3.880818924289562e-13, 0.02060423102840442], [-3.8770012774833386e-13, 1.0, 3.7647593562870855e-11], [-0.02060423102840442, -3.7647589629469503e-11, 0.9997877102984054]]","[4.186158549021777e-11, -0.0002983211900674746, 4.2548954501619564e-13]",[9.810844930847681],"[0.999947002975938, -1.7778201736235365e-11, 0.010295204681777834, 0.0]",[0.5],"[-3.047862650794867, 1.1830714592710607e-12, -0.06281220058314084]","[49.528058853912235, 49.5248546965415, 49.52165033181288, 49.524854696517735]"
1253,6.2699999999998886,"[0.672409869617217, 2.921794185599381e-10, 0.9990485200221821]","[1.0, 0.0, 1.0]","[0.004591434134722295, -3.2667250620167197e-10, 0.0010734431202296273]","[0.0, 0.0, 0.0]","[0.9999469398978743, -1.8614887546286676e-11, 0.01030132947133582, 9.440088625948559e-17]","[[0.9997877344917157, -3.858902020545551e-13, 0.020603057052840844], [-3.8551052065519793e-13, 1.0, 3.7437108975863575e-11], [-0.020603057052840844, -3.7437105064149645e-11, 0.9997877344917157]]","[4.16275270287165e-11, -0.0003617930479356005, 4.2189340296538547e-13]",[9.810851654801771],"[0.9999470253544117, -1.7678806753348002e-11, 0.010293030888104843, 0.0]",[0.5],"[-3.0376716486529682, 1.1724565983698818e-12, -0.06259860981072357]","[49.52807560353354, 49.524871667699074, 49.52166752453569, 49.52487166767544]"
1254,6.2749999999998884,"[0.6724328267878906, 2.905460560289297e-10, 0.9990538872377833]","[1.0, 0.0, 1.0]","[0.00560202934459412, -3.2484632277343233e-10, 0.0010673234748452415]","[0.0, 0.0, 0.0]","[0.9999469492148387, -1.8510813385366655e-11, 0.010300425036703708, 9.386809416180149e-17]","[[0.9997877652222461, -3.837049711270078e-13, 0.020601565763484084], [-3.8332738761765256e-13, 1.0000000000000002, 3.7227801621814085e-11], [-0.020601565763484084, -3.722779773199556e-11, 0.9997877652222461]]","[4.139478733453281e-11, -0.00042525956185569385, 4.1832181727152317e-13]",[9.810858276248958],"[0.9999470493598344, -1.757996761875172e-11, 0.01029069854581515, 0.0]",[0.5],"[-3.0274338211573233, 1.1618879999775478e-12, -0.06238311682810412]","[49.52809204513529, 49.52488838012509, 49.52168450782134, 49.524888380101594]"
1255,6.279999999999888,"[0.6724608369346136, 2.889218244150625e-10, 0.9990592238551576]","[1.0, 0.0, 1.0]","[0.006612536507256677, -3.2303034814878703e-10, 0.0010612382464731535]","[0.0, 0.0, 0.0]","[0.9999469601651593, -1.840732113475375e-11, 0.010299361944194133, 9.333714793893124e-17]","[[0.9997878024881266, -3.815262175175331e-13, 0.020599757182136032], [-3.8115076505999024e-13, 1.0, 3.7019664678127705e-11], [-0.020599757182136032, -3.701966081060264e-11, 0.9997878024881266]]","[4.116327545819651e-11, -0.0004887197550967926, 4.14773878439907e-13]",[9.8108647954245],"[0.999947074990733, -1.748168122155568e-11, 0.010288207690231636, 0.0]",[0.5],"[-3.0171493259785507, 1.1513658870026488e-12, -0.062165734911675576]","[49.52810817931457, 49.524904834413626, 49.52170128226085, 49.52490483439025]"
1256,6.284999999999888,"[0.6724938996171499, 2.8730667267431857e-10, 0.99906453004639]","[1.0, 0.0, 1.0]","[0.007622940048838023, -3.2122452526988236e-10, 0.0010551872455315109]","[0.0, 0.0, 0.0]","[0.9999469727481669, -1.8304407724448136e-11, 0.01029814020960274, 9.281821700469625e-17]","[[0.9997878462870852, -3.793539899743903e-13, 0.020597631335475295], [-3.789806611849822e-13, 1.0000000000000002, 3.6812691549587946e-11], [-0.020597631335475295, -3.6812687704335665e-11, 0.9997878462870852]]","[4.093299139970761e-11, -0.0005521726510348458, 4.1124412950232623e-13]",[9.810871212566349],"[0.9999471022455344, -1.7383944474163587e-11, 0.010285558359115597, 0.0]",[0.5],"[-3.0068183215043, 1.1408905715615418e-12, -0.06194647745429213]","[49.52812400667762, 49.52492103116551, 49.52171784844964, 49.52492103114226]"
1257,6.289999999999888,"[0.6725320143173941, 2.8570055004796916e-10, 0.9990698059826176]","[1.0, 0.0, 1.0]","[0.008633224397011618, -3.194287973796085e-10, 0.0010491702835106348]","[0.0, 0.0, 0.0]","[0.9999469869630928, -1.8202070084589243e-11, 0.01029675985116584, 9.230779466082193e-17]","[[0.9997878966164467, -3.771883409904243e-13, 0.020595188255056872], [-3.7681708780998537e-13, 1.0, 3.660687609573019e-11], [-0.020595188255056872, -3.660687227231014e-11, 0.9997878966164467]]","[4.0704162532741535e-11, -0.0006156172731609445, 4.0773347995348275e-13]",[9.810877527915126],"[0.9999471311225654, -1.7286754307442816e-11, 0.010282750592666383, 0.0]",[0.5],"[-2.9964409668368326, 1.1304623720510195e-12, -0.06172535796444449]","[49.52813952783784, 49.52493697098831, 49.52173420698948, 49.5249369709652]"
1258,6.294999999999888,"[0.6725751804393791, 2.841034060610711e-10, 0.9990750518340352]","[1.0, 0.0, 1.0]","[0.009643373981236752, -3.176431080216041e-10, 0.0010431871729668822]","[0.0, 0.0, 0.0]","[0.9999470028090666, -1.8100304576887745e-11, 0.010295220889560096, 9.179876209161065e-17]","[[0.9997879534731351, -3.7502929471249923e-13, 0.02059242797731165], [-3.7466008310792206e-13, 1.0000000000000002, 3.640221217609451e-11], [-0.02059242797731165, -3.640220837420973e-11, 0.9997879534731351]]","[4.0476470534152685e-11, -0.0006790526450671337, 4.0423920130927115e-13]",[9.810883741714155],"[0.999947161620053, -1.7190107660180312e-11, 0.010279784433521495, 0.0]",[0.5],"[-2.9860174217905913, 1.1200815170888649e-12, -0.06150239006542784]","[49.52815474341471, 49.52495265449644, 49.52175035848966, 49.52495265447345]"
1259,6.299999999999888,"[0.6726233973092853, 2.825151905209631e-10, 0.9990802677699001]","[1.0, 0.0, 1.0]","[0.010653373232998928, -3.1586740109602937e-10, 0.0010372377275161275]","[0.0, 0.0, 0.0]","[0.9999470202851181, -1.7999108358889006e-11, 0.010293523347902301, 9.128534331078043e-17]","[[0.9997880168536706, -3.728768553687801e-13, 0.020589350543545822], [-3.725096797807197e-13, 1.0000000000000002, 3.6198692513357325e-11], [-0.020589350543545822, -3.619868873300319e-11, 0.9997880168536706]]","[4.0250142777616494e-11, -0.000742477790502619, 4.007694790220074e-13]",[9.810889854209439],"[0.9999471937361241, -1.7094001479851052e-11, 0.010276659926754873, 0.0]",[0.5],"[-2.9755478468897762, 1.10974817205675e-12, -0.061277587494503176]","[49.52816965403732, 49.52496808231102, 49.52176630356341, 49.52496808228817]"
1260,6.304999999999888,"[0.6726766641754504, 2.8093585351548295e-10, 0.9990854539585377]","[1.0, 0.0, 1.0]","[0.011663206586050237, -3.141016207814947e-10, 0.0010313217618277486]","[0.0, 0.0, 0.0]","[0.9999470393901767, -1.7898478019522436e-11, 0.01029166725174897, 9.077634365263414e-17]","[[0.9997880867541725, -3.7073104528137357e-13, 0.020585955999940397], [-3.7036592325321627e-13, 1.0000000000000002, 3.5996311421815675e-11], [-0.020585955999940397, -3.599630766322442e-11, 0.9997880867541725]]","[4.002513378839787e-11, -0.0008058917333665819, 3.9731430864997207e-13]",[9.81089586564969],"[0.9999472274688064, -1.6998432751809485e-11, 0.010273377119876852, 0.0]",[0.5],"[-2.9650324033658975, 1.0994625528712272e-12, -0.06105096410205166]","[49.528184260341206, 49.52498325506006, 49.52178204283112, 49.52498325503734]"
1261,6.309999999999888,"[0.6727349802083806, 2.793653454115755e-10, 0.9990906105673468]","[1.0, 0.0, 1.0]","[0.01267285847664967, -3.123457115908338e-10, 0.0010254390916183036]","[0.0, 0.0, 0.0]","[0.999947060123071, -1.7798410261654514e-11, 0.010289652629095963, 9.025670230431456e-17]","[[0.9997881631703588, -3.685919032514999e-13, 0.020582244397550437], [-3.682288171071714e-13, 1.0000000000000002, 3.579506207890307e-11], [-0.020582244397550437, -3.579505834194338e-11, 0.9997881631703588]]","[3.9801352617026647e-11, -0.0008692934977148185, 3.938864231189899e-13]",[9.810901776286322],"[0.9999472628160273, -1.690339846040769e-11, 0.010269936062833591, 0.0]",[0.5],"[-2.954471253155311, 1.0892249202562332e-12, -0.060822533850721394]","[49.52819856296909, 49.52499817337834, 49.52179757691971, 49.52499817335575]"
1262,6.314999999999888,"[0.6727983445007639, 2.778036168536213e-10, 0.9990957377628049]","[1.0, 0.0, 1.0]","[0.013682313343803409, -3.105996183599542e-10, 0.001019589533645349]","[0.0, 0.0, 0.0]","[0.99994708248253, -1.7698902015184603e-11, 0.01028747951037811, 8.97455036365507e-17]","[[0.9997882460975451, -3.6645942173337506e-13, 0.02057821579230427], [-3.6609841403687267e-13, 1.0, 3.559493788943169e-11], [-0.02057821579230427, -3.559493417459123e-11, 0.9997882460975451]]","[3.9578662839297546e-11, -0.0009326821077948467, 3.904758179873414e-13]",[9.810907586373448],"[0.9999472997756155, -1.680889561812996e-11, 0.010266336808005828, 0.0]",[0.5],"[-2.9438645588967636, 1.079035393870224e-12, -0.060592310814567965]","[49.52821256257221, 49.52501283790749, 49.52181290646108, 49.52501283788501]"
1263,6.3199999999998875,"[0.6728667560674829, 2.7625061876182154e-10, 0.9991008357104731]","[1.0, 0.0, 1.0]","[0.014691555629505066, -3.088632862255347e-10, 0.0010137729057014182]","[0.0, 0.0, 0.0]","[0.999947106467182, -1.7599950551310773e-11, 0.010285147928468718, 8.924030665171121e-17]","[[0.9997883355306472, -3.643336651838575e-13, 0.020573870245002793], [-3.6397470216574827e-13, 1.0, 3.5395932712966085e-11], [-0.020573870245002793, -3.5395929019945965e-11, 0.9997883355306472]]","[3.935742825309128e-11, -0.0009960565880536365, 3.8708249325502664e-13]",[9.810913296167913],"[0.9999473383452997, -1.6714921260761822e-11, 0.010262579410208283, 0.0]",[0.5],"[-2.9332124839289144, 1.0688943019780905e-12, -0.060360309178188]","[49.528226259809145, 49.525027249295974, 49.52182803209369, 49.525027249273634]"
1264,6.324999999999887,"[0.6729402138456304, 2.7470630233069386e-10, 0.9991059045750017]","[1.0, 0.0, 1.0]","[0.01570056977897587, -3.071366605915682e-10, 0.0010079890266077945]","[0.0, 0.0, 0.0]","[0.9999471320755551, -1.750155223178336e-11, 0.010282657918679083, 8.872929195988548e-17]","[[0.9997884314641793, -3.62214661080765e-13, 0.02056920782131845], [-3.618577187350985e-13, 1.0000000000000002, 3.519804109119689e-11], [-0.02056920782131845, -3.519803741979787e-11, 0.9997884314641793]]","[3.913723958579205e-11, -0.0010594159631346998, 3.837109963955544e-13]",[9.810918905929261],"[0.9999473785227097, -1.6621472436845998e-11, 0.010258663926689279, 0.0]",[0.5],"[-2.922515192287837, 1.0588018590369663e-12, -0.06012654323584534]","[49.528239655345104, 49.52504140819912, 49.52184295446292, 49.52504140817689]"
1265,6.329999999999887,"[0.6730187166945253, 2.73170619027736e-10, 0.9991109445201347]","[1.0, 0.0, 1.0]","[0.01670934024090482, -3.05419687218596e-10, 0.0010022377162084899]","[0.0, 0.0, 0.0]","[0.9999471593060777, -1.740370444136211e-11, 0.010280009518757998, 8.822251111830157e-17]","[[0.999788533892255, -3.6010239849269827e-13, 0.02056422859179429], [-3.597475000885927e-13, 1.0000000000000002, 3.5001255746830514e-11], [-0.02056422859179429, -3.500125209733869e-11, 0.999788533892255]]","[3.8918415160545484e-11, -0.0011227592579244289, 3.8035587044071405e-13]",[9.810924415919756],"[0.9999474203053763, -1.6528546191396738e-11, 0.010254590417129077, 0.0]",[0.5],"[-2.9117728487045365, 1.0487581634912197e-12, -0.05989102739059128]","[49.52825274985448, 49.525055315279076, 49.52185767421867, 49.525055315256985]"
1266,6.334999999999887,"[0.6731022633957298, 2.71643520591643e-10, 0.9991159557087158]","[1.0, 0.0, 1.0]","[0.017717851467688756, -3.0371231212332867e-10, 0.0009965187953642589]","[0.0, 0.0, 0.0]","[0.9999471881570783, -1.7306403769180176e-11, 0.010277202768891148, 8.770817149525405e-17]","[[0.9997886428085886, -3.5799693033646584e-13, 0.020558932631842997], [-3.5764405893894743e-13, 1.0, 3.480557144894173e-11], [-0.020558932631842997, -3.4805567821228706e-11, 0.9997886428085886]]","[3.870081855314631e-11, -0.0011860854975484132, 3.7702621033752334e-13]",[9.810929826404397],"[0.9999474636907313, -1.6436139612060055e-11, 0.010250358943639458, 0.0]",[0.5],"[-2.900985618602437, 1.0387634965450763e-12, -0.05965377615337775]","[49.528265544018424, 49.52506897120491, 49.52187219201797, 49.52506897118294]"
1267,6.339999999999887,"[0.6731908526530682, 2.701249590310264e-10, 0.9991209383026927]","[1.0, 0.0, 1.0]","[0.018726087915672398, -3.0201448165672606e-10, 0.0009908320859465052]","[0.0, 0.0, 0.0]","[0.9999472186267852, -1.7209647145178422e-11, 0.010274237711700511, 8.720070604766634e-17]","[[0.9997887582064944, -3.5589824855126356e-13, 0.020553320021745685], [-3.555474343934032e-13, 1.0000000000000002, 3.461098137499488e-11], [-0.020553320021745685, -3.461097776941623e-11, 0.9997887582064944]]","[3.8484404288859446e-11, -0.001249393707373986, 3.737147401283681e-13]",[9.810935137650892],"[0.999947508676108, -1.6344249778862462e-11, 0.010245969570763106, 0.0]",[0.5],"[-2.8901536680948534, 1.0288179578695793e-12, -0.059414804142163456]","[49.52827803852499, 49.52508237665253, 49.5218865085245, 49.52508237663068]"
1268,6.344999999999887,"[0.6732844830926465, 2.686148866227427e-10, 0.9991258924631224]","[1.0, 0.0, 1.0]","[0.019734034045388305, -3.0032614247054076e-10, 0.0009851774108313664]","[0.0, 0.0, 0.0]","[0.9999472507133271, -1.7113431613164495e-11, 0.010271114392243761, 8.66975109061872e-17]","[[0.9997888800788871, -3.538064036150517e-13, 0.020547390846650703], [-3.534576192011531e-13, 1.0000000000000002, 3.4417479384580676e-11], [-0.020547390846650703, -3.441747580089755e-11, 0.9997888800788871]]","[3.8269172367684885e-11, -0.0013126829130520152, 3.704232788026519e-13]",[9.810940349929693],"[0.9999475552587406, -1.6252873804657922e-11, 0.010241422365471905, 0.0]",[0.5],"[-2.8792771639824783, 1.0189218130923862e-12, -0.05917412608101411]","[49.52829023407129, 49.52509553230474, 49.52190062440679, 49.52509553228301]"
1269,6.349999999999887,"[0.6733831532628735, 2.6711325591039e-10, 0.9991308183501766]","[1.0, 0.0, 1.0]","[0.02074167432179678, -2.9864724150616836e-10, 0.0009795545938937993]","[0.0, 0.0, 0.0]","[0.9999472844147336, -1.7017754216898317e-11, 0.010267832858013559, 8.620051444629232e-17]","[[0.9997890084182829, -3.5172141336065507e-13, 0.02054114519657247], [-3.513746416099578e-13, 1.0, 3.422505956466886e-11], [-0.02054114519657247, -3.422505600274865e-11, 0.9997890084182829]]","[3.805516826435771e-11, -0.0013759521405160855, 3.671500073709711e-13]",[9.810945463513972],"[0.9999476034357654, -1.6162008818927694e-11, 0.01023671739716642, 0.0]",[0.5],"[-2.868356273750833, 1.009075229004184e-12, -0.058931756799195864]","[49.52830213136126, 49.52510843885122, 49.521914540340255, 49.52510843882961]"
