,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
945,4.729999999999921,"[0.8191949166922021, 5.934382524755303e-09, 0.9945701215145605]","[1.0, 0.0, 1.0]","[-0.35888839348967994, -6.634921087984316e-09, 0.0061308922236161245]","[0.0, 0.0, 0.0]","[0.9999833522473985, -3.783369199884944e-10, 0.005770201734382814, 9.834409364121654e-16]","[[0.9999347022335978, -4.349857319131894e-12, 0.011427653696473349], [-4.34594423179611e-12, 1.0000000000000002, 7.609189078909746e-10], [-0.011427653696473349, -7.609188855315411e-10, 0.9999347022335978]]","[8.466659892483052e-10, 0.022477562427841862, 1.339177040385634e-11]",[9.803718108049313],"[0.9999803066650563, -3.592973886993211e-10, 0.006275849110675132, 0.0]",[0.5],"[-5.2611694841279375, 2.2886831046674656e-11, -0.060126749045481105]","[49.508653671677855, 49.50686343368242, 49.50507313025884, 49.506863433201005]"
946,4.734999999999921,"[0.8174004747247537, 5.9012079193153815e-09, 0.9946007759756785]","[1.0, 0.0, 1.0]","[-0.35832270562086027, -6.597830424775969e-09, 0.006096476288658306]","[0.0, 0.0, 0.0]","[0.9999830264183733, -3.762200965313043e-10, 0.0058263946957510075, 9.884963437850874e-16]","[[0.9999334095438892, -4.368127552925987e-12, 0.01154021134698376], [-4.364193854668663e-12, 1.0000000000000002, 7.566612544074061e-10], [-0.01154021134698376, -7.566612317087957e-10, 0.9999334095438892]]","[8.419260211858103e-10, 0.02244176289686922, 1.3350644872431571e-11]",[9.803769650501067],"[0.9999799575273008, -3.572871395306244e-10, 0.006331235558537053, 0.0]",[0.5],"[-5.272446109886378, 2.3032250852001615e-11, -0.06084919439928018]","[49.50880134152906, 49.50699357317214, 49.50518573811498, 49.506993572693425]"
947,4.739999999999921,"[0.8156088611966494, 5.868218767191502e-09, 0.9946312583571219]","[1.0, 0.0, 1.0]","[-0.35775150600515226, -6.56094710514662e-09, 0.006062253579724184]","[0.0, 0.0, 0.0]","[0.9999826979581277, -3.741151222059308e-10, 0.0058824981414422614, 9.934532340378479e-16]","[[0.9999321062496986, -4.385990508860771e-12, 0.011652591601930103], [-4.382036590598924e-12, 1.0, 7.524274329763124e-10], [-0.011652591601930103, -7.524274099388329e-10, 0.9999321062496986]]","[8.372127467928124e-10, 0.02240561666913874, 1.330935381297108e-11]",[9.803821076393335],"[0.9999796059432279, -3.5528814231269495e-10, 0.006386524690853425, 0.0]",[0.5],"[-5.283641342900624, 2.3175574258838335e-11, -0.061572295113924445]","[49.508948688412126, 49.50712341801997, 49.50529807964517, 49.50712341754395]"
948,4.744999999999921,"[0.8138201036666237, 5.835414031665769e-09, 0.9946615696250205]","[1.0, 0.0, 1.0]","[-0.3571748033725508, -6.524269970015461e-09, 0.006028222999828376]","[0.0, 0.0, 0.0]","[0.9999823668868728, -3.7202193029407547e-10, 0.005938511204641558, 9.983059542205772e-16]","[[0.999930792431232, -4.403449894214201e-12, 0.011764792724426208], [-4.399476150033128e-12, 1.0, 7.482173101888163e-10], [-0.011764792724426208, -7.48217286812869e-10, 0.999930792431232]]","[8.325257567966958e-10, 0.022369124309251736, 1.3267899953958971e-11]",[9.8038723861932],"[0.9999792519344783, -3.533003340142365e-10, 0.006441715653550653, 0.0]",[0.5],"[-5.294755010806805, 2.331680209141153e-11, -0.06229600658391874]","[49.50909571323792, 49.50725296940759, 49.50541015630194, 49.507252968934225]"
949,4.749999999999921,"[0.8120342296497609, 5.8027926818156916e-09, 0.9946917107400196]","[1.0, 0.0, 1.0]","[-0.3565926065383606, -6.487797866814101e-09, 0.005994383458211632]","[0.0, 0.0, 0.0]","[0.9999820332249822, -3.69940455100564e-10, 0.005994433019948061, 1.0030501030828627e-15]","[[0.9999294681693447, -4.420509379549453e-12, 0.011876812980403358], [-4.416516226145537e-12, 1.0, 7.440307526354878e-10], [-0.011876812980403358, -7.440307289216833e-10, 0.9999294681693447]]","[8.278651421469305e-10, 0.02233228638718421, 1.3226295118826369e-11]",[9.803923580354379],"[0.9999788955228432, -3.5132365195603095e-10, 0.0064968075940903735, 0.0]",[0.5],"[-5.305786942510658, 2.345593533531831e-11, -0.06302028416607587]","[49.50924241688345, 49.50738222848284, 49.50552196950414, 49.50738222801214]"
950,4.754999999999921,"[0.8102512666170691, 5.770353692481621e-09, 0.9947216826573106]","[1.0, 0.0, 1.0]","[-0.3560049244030576, -6.451529649386594e-09, 0.005960733870306314]","[0.0, 0.0, 0.0]","[0.999981696992989, -3.6787063070267505e-10, 0.006050262723388566, 1.0076979797549243e-15]","[[0.9999281335455389, -4.437172623101882e-12, 0.011988650638637265], [-4.4331604947758535e-12, 1.0000000000000002, 7.398676289527078e-10], [-0.011988650638637265, -7.398676049018411e-10, 0.9999281335455389]]","[8.232305845203712e-10, 0.022295103478272647, 1.3184533850605062e-11]",[9.80397465931733],"[0.9999785367302619, -3.493580338276741e-10, 0.006551799661482522, 0.0]",[0.5],"[-5.316736968190129, 2.359297526296928e-11, -0.06374508318227658]","[49.50938880019294, 49.50751119636014, 49.50563352063636, 49.50751119589208]"
951,4.759999999999921,"[0.8084712419950538, 5.738096044234688e-09, 0.9947514863266622]","[1.0, 0.0, 1.0]","[-0.35541176595214896, -6.415464178012049e-09, 0.005927273157701952]","[0.0, 0.0, 0.0]","[0.9999813582115853, -3.6581239197356035e-10, 0.006105999452430911, 1.0122415721300881e-15]","[[0.999926788641956, -4.453443287011376e-12, 0.012100303970775043], [-4.449412568867969e-12, 1.0, 7.357278073215594e-10], [-0.012100303970775043, -7.357277829342092e-10, 0.999926788641956]]","[8.186219474928124e-10, 0.022257576163207584, 1.3142629791715575e-11]",[9.804025623509323],"[0.999978175578821, -3.47403417653155e-10, 0.0066066910062986435, 0.0]",[0.5],"[-5.327604919297932, 2.3727923517200415e-11, -0.0644703589222317]","[49.50953486397765, 49.507639874120564, 49.50574481104963, 49.507639873655116]"
952,4.764999999999921,"[0.8066941831652931, 5.706018723344628e-09, 0.9947811226924507]","[1.0, 0.0, 1.0]","[-0.3548131402560322, -6.379600319326943e-09, 0.005894000248111049]","[0.0, 0.0, 0.0]","[0.999981016901621, -3.637656741272161e-10, 0.00616164234599738, 1.0166976971963141e-15]","[[0.9999254335413738, -4.469324975570277e-12, 0.012211771251362118], [-4.465276084761729e-12, 0.9999999999999999, 7.316111575141923e-10], [-0.012211771251362118, -7.316111327912064e-10, 0.9999254335413738]]","[8.140391855895189e-10, 0.02221970502802266, 1.3100576575694998e-11]",[9.80407647334454],"[0.9999778120907526, -3.454597418187034e-10, 0.006661480780685005, 0.0]",[0.5],"[-5.3383906285641265, 2.386078177958932e-11, -0.06519606664624653]","[49.509680609016286, 49.50776826281211, 49.50585584206129, 49.50776826234927]"
953,4.7699999999999205,"[0.8049201174640129, 5.674120721747993e-09, 0.9948105926936912]","[1.0, 0.0, 1.0]","[-0.35420905646985285, -6.343936946291996e-09, 0.005860914075335189]","[0.0, 0.0, 0.0]","[0.999980673084102, -3.61730412491416e-10, 0.006217190544478064, 1.021056671883175e-15]","[[0.9999240683272, -4.484821320239324e-12, 0.0123230507578691], [-4.480754606650829e-12, 1.0, 7.275175499843296e-10], [-0.0123230507578691, -7.275175249262193e-10, 0.9999240683272]]","[8.094821623862857e-10, 0.022181490664085018, 1.3058381478500945e-11]",[9.804127209224166],"[0.9999774462884337, -3.435269450495355e-10, 0.00671616813837576, 0.0]",[0.5],"[-5.349093929998644, 2.3991552219913802e-11, -0.06592216158798676]","[49.50982603605526, 49.50789636344995, 49.505966614955405, 49.50789636298972]"
954,4.77499999999992,"[0.8031490721816636, 5.642401037016533e-09, 0.9948398972640679]","[1.0, 0.0, 1.0]","[-0.3535995238333604, -6.308472938181345e-09, 0.005828013579230984]","[0.0, 0.0, 0.0]","[0.9999803267801893, -3.597065427348716e-10, 0.006272643189744214, 1.025317887193456e-15]","[[0.9999226930834673, -4.499935874259576e-12, 0.012434140770718579], [-4.495851726507549e-12, 1.0, 7.234468554125198e-10], [-0.012434140770718579, -7.234468300201043e-10, 0.9999226930834673]]","[8.049505140852318e-10, 0.022142933668088578, 1.3016046319122819e-11]",[9.804177831536455],"[0.9999770781943835, -3.4160496640913726e-10, 0.006770752234706141, 0.0]",[0.5],"[-5.359714658893789, 2.4120236930494224e-11, -0.0666485989572459]","[49.50997114580864, 49.50802417701664, 49.506077130983016, 49.50802417655897]"
955,4.77999999999992,"[0.8013810745624969, 5.6108586723256264e-09, 0.994869037331964]","[1.0, 0.0, 1.0]","[-0.35298455167076376, -6.2732071805494195e-09, 0.005795297705676676]","[0.0, 0.0, 0.0]","[0.9999799780111975, -3.5769400143573777e-10, 0.006327999425161562, 1.0294798245384497e-15]","[[0.9999213078948285, -4.514672186616436e-12, 0.012545039573311897], [-4.510570995752879e-12, 1.0000000000000002, 7.193989451608847e-10], [-0.012545039573311897, -7.193989194350716e-10, 0.9999213078948285]]","[8.004443771105627e-10, 0.02210403464202524, 1.2973579283012936e-11]",[9.804228340656847],"[0.9999767078312637, -3.3969374530983257e-10, 0.006825232226625098, 0.0]",[0.5],"[-5.370252651826754, 2.424683831705633e-11, -0.06737533394271437]","[49.510115938959586, 49.50815170446227, 49.50618739136136, 49.50815170400718]"
956,4.78499999999992,"[0.799616151804143, 5.57949263642288e-09, 0.9948980138204924]","[1.0, 0.0, 1.0]","[-0.3523641493905847, -6.238138565142083e-09, 0.005762765406538491]","[0.0, 0.0, 0.0]","[0.9999796267985939, -3.5569272483098046e-10, 0.0063832583956035865, 1.0335482453208506e-15]","[[0.9999199128465502, -4.529033789362785e-12, 0.01265574545205586], [-4.524915952513565e-12, 0.9999999999999999, 7.15373692409988e-10], [-0.01265574545205586, -7.153736663517971e-10, 0.9999199128465502]]","[7.959634331391328e-10, 0.02206479419320614, 1.2930982189160699e-11]",[9.804278736948035],"[0.9999763352218758, -3.377932215119502e-10, 0.006879607272709131, 0.0]",[0.5],"[-5.38070774666206, 2.4371359028088826e-11, -0.06810232171474956]","[49.510260416157976, 49.50827894670484, 49.506297397276526, 49.5082789462523]"
957,4.78999999999992,"[0.7978543310571901, 5.548301943597169e-09, 0.994926827647525]","[1.0, 0.0, 1.0]","[-0.3517383264855103, -6.203265989930376e-09, 0.005730415639637559]","[0.0, 0.0, 0.0]","[0.9999792731639962, -3.537026499533209e-10, 0.006438419247464806, 1.0375275113950064e-15]","[[0.99991850802451, -4.5430241984422135e-12, 0.012766256696389332], [-4.538890089687676e-12, 1.0, 7.113709696577286e-10], [-0.012766256696389332, -7.113709432681065e-10, 0.99991850802451]]","[7.915075002720016e-10, 0.022025212934221477, 1.2888252309082003e-11]",[9.80432902076007],"[0.9999759603891599, -3.359033350944849e-10, 0.006933876533174535, 0.0]",[0.5],"[-5.391079782554039, 2.4493801956184254e-11, -0.06882951742814689]","[49.510404578023795, 49.50840590463036, 49.50640714988064, 49.50840590418034]"
958,4.79499999999992,"[0.7960956394247625, 5.517285613647517e-09, 0.9949554797257232]","[1.0, 0.0, 1.0]","[-0.3511070925322442, -6.168588359032794e-09, 0.005698247368716694]","[0.0, 0.0, 0.0]","[0.9999789171291722, -3.5172371429025423e-10, 0.006493481128674005, 1.0414071885805458e-15]","[[0.9999170935151879, -4.556646910691001e-12, 0.01287657159880988], [-4.5524968866640714e-12, 1.0000000000000002, 7.073906509930765e-10], [-0.01287657159880988, -7.073906242729282e-10, 0.9999170935151879]]","[7.870767149333744e-10, 0.02198529148295594, 1.2845403285197376e-11]",[9.804379192430437],"[0.9999755833561939, -3.340240264880585e-10, 0.006988039169891129, 0.0]",[0.5],"[-5.401368599949225, 2.4614170218791417e-11, -0.069556876224912]","[49.51054842514452, 49.508532579093064, 49.50651665029489, 49.508532578645585]"
959,4.79999999999992,"[0.7943401039621012, 5.486442671852353e-09, 0.9949839709625667]","[1.0, 0.0, 1.0]","[-0.35047045719135655, -6.134104582671006e-09, 0.005666259563407573]","[0.0, 0.0, 0.0]","[0.9999785587160378, -3.4975585498799345e-10, 0.006548443188707462, 1.045197916605374e-15]","[[0.9999156694056633, -4.569905372967241e-12, 0.012986688454900292], [-4.5657398320363325e-12, 1.0000000000000002, 7.034326114139534e-10], [-0.012986688454900292, -7.034325843645217e-10, 0.9999156694056633]]","[7.826706678506354e-10, 0.02194503046255551, 1.2802433298517412e-11]",[9.804429252284153],"[0.999975204146191, -3.3215523645112144e-10, 0.007042094346394577, 0.0]",[0.5],"[-5.411574040588787, 2.4732466987937248e-11, -0.07028435323703358]","[49.51069195807779, 49.50865897091578, 49.506625899607265, 49.508658970470805]"
960,4.80499999999992,"[0.7925877516761444, 5.455772148938998e-09, 0.9950123022603837]","[1.0, 0.0, 1.0]","[-0.34982843020713245, -6.099813577203586e-09, 0.005634451199197951]","[0.0, 0.0, 0.0]","[0.9999781979466564, -3.4779901021593086e-10, 0.006603304578602126, 1.048901669660263e-15]","[[0.9999142357836086, -4.582803043625801e-12, 0.013096605563355086], [-4.578622341600921e-12, 1.0, 6.994967252356168e-10], [-0.013096605563355086, -6.994966978579401e-10, 0.9999142357836086]]","[7.782893135490496e-10, 0.02190443050143846, 1.2759343258536814e-11]",[9.804479200633844],"[0.9999748227824998, -3.3029690606300877e-10, 0.007096041227899947, 0.0]",[0.5],"[-5.421695947510899, 2.4848695818791863e-11, -0.07101190358925676]","[49.51083517734941, 49.50878508088998, 49.50673489887502, 49.508785080447495]"
961,4.80999999999992,"[0.7908386095251088, 5.4252730810529805e-09, 0.9950404745163797]","[1.0, 0.0, 1.0]","[-0.3491810214074193, -6.0657142650259875e-09, 0.005602821257399255]","[0.0, 0.0, 0.0]","[0.9999778348432363, -3.458531182571177e-10, 0.006658064450968796, 1.0525127762695798e-15]","[[0.9999127927372846, -4.595343350787188e-12, 0.01320632122600692], [-4.591147835581387e-12, 1.0000000000000002, 6.95582868819149e-10], [-0.01320632122600692, -6.955828411142801e-10, 0.9999127927372846]]","[7.739324701296766e-10, 0.02186349223325102, 1.2716138622223793e-11]",[9.80452903777986],"[0.9999744392886013, -3.2844897675667134e-10, 0.0071498789813137405, 0.0]",[0.5],"[-5.431734165053115, 2.4962860421347322e-11, -0.0717394824018568]","[49.510978083456415, 49.50891090977613, 49.50684364912216, 49.50891090933612]"
962,4.81499999999992,"[0.7890927044180717, 5.394944509727851e-09, 0.9950684886226666]","[1.0, 0.0, 1.0]","[-0.3485282407034728, -6.031805574559691e-09, 0.0055713687251141]","[0.0, 0.0, 0.0]","[0.9999774694281305, -3.439181178492417e-10, 0.006712721960005206, 1.0560316130340784e-15]","[[0.9999113403555336, -4.607529682743163e-12, 0.013315833747852996], [-4.603319724954527e-12, 1.0000000000000002, 6.916909187524645e-10], [-0.013315833747852996, -6.916908907216728e-10, 0.9999113403555336]]","[7.696000921177812e-10, 0.021822216296905766, 1.2672825756041261e-11]",[9.80457876401033],"[0.9999740536881082, -3.2661139028327995e-10, 0.007203606775248038, 0.0]",[0.5],"[-5.441688538854688, 2.5074964604463082e-11, -0.07246704479341302]","[49.51112067686304, 49.50903645830384, 49.506952151343775, 49.5090364578663]"
963,4.8199999999999195,"[0.7873500632145543, 5.364785481855053e-09, 0.9950963454662922]","[1.0, 0.0, 1.0]","[-0.34787009808980196, -5.9980864402079e-09, 0.005540092595204195]","[0.0, 0.0, 0.0]","[0.9999771017238348, -3.419939478435562e-10, 0.006767276261509194, 1.0594646992520246e-15]","[[0.9999098787277754, -4.619365419900602e-12, 0.013425141437081293], [-4.61514138862045e-12, 1.0, 6.878207525324336e-10], [-0.013425141437081293, -6.878207241770472e-10, 0.9999098787277754]]","[7.652919521396881e-10, 0.02178060333651912, 1.262940556948392e-11]",[9.80462837960128],"[0.9999736660047637, -3.24784088722048e-10, 0.0072572237800320166, 0.0]",[0.5],"[-5.451558915858914, 2.5185012445832093e-11, -0.07319454588358242]","[49.511262958006085, 49.509161727172156, 49.5070604065012, 49.50916172673707]"
964,4.824999999999919,"[0.7856107127241052, 5.334795049654013e-09, 0.9951240459292683]","[1.0, 0.0, 1.0]","[-0.3472066036440123, -5.964555802344677e-09, 0.005508991866258328]","[0.0, 0.0, 0.0]","[0.9999767317529861, -3.4008054765970757e-10, 0.006821726512891719, 1.06281418657077e-15]","[[0.999908407944001, -4.630853930521696e-12, 0.013534242605096943], [-4.626616168764349e-12, 1.0000000000000002, 6.83972247882764e-10], [-0.013534242605096943, -6.839722192040027e-10, 0.999908407944001]]","[7.610078682964569e-10, 0.021738654001448882, 1.2585877153057067e-11]",[9.804677884816707],"[0.9999732762624389, -3.229670144729718e-10, 0.007310729167726052, 0.0]",[0.5],"[-5.461345144315416, 2.5293008266118116e-11, -0.07392194079587394]","[49.5114049272901, 49.50928671704974, 49.5071684155273, 49.50928671661708]"
965,4.829999999999919,"[0.7838746797058852, 5.304972270642289e-09, 0.9951515908885996]","[1.0, 0.0, 1.0]","[-0.34653776752664817, -5.931212607259494e-09, 0.00547806554256057]","[0.0, 0.0, 0.0]","[0.9999763595383616, -3.3817785717208103e-10, 0.006876071873189979, 1.0660726647059297e-15]","[[0.9999069280947668, -4.641998555891422e-12, 0.01364313556654831], [-4.63774739806443e-12, 1.0000000000000002, 6.801452836634955e-10], [-0.01364313556654831, -6.801452546625846e-10, 0.9999069280947668]]","[7.567478860628226e-10, 0.02169636894624247, 1.2542245054234213e-11]",[9.80472727990868],"[0.9999728844851332, -3.2116011026650935e-10, 0.007364122112133448, 0.0]",[0.5],"[-5.471047073782415, 2.539895654498854e-11, -0.07464918466042139]","[49.511546585092134, 49.50941142857511, 49.50727617932221, 49.509411428144894]"
966,4.834999999999919,"[0.782141990868252, 5.275316207605992e-09, 0.9951789812163124]","[1.0, 0.0, 1.0]","[-0.3458635999810338, -5.898055807112917e-09, 0.005447312634058563]","[0.0, 0.0, 0.0]","[0.9999759851028774, -3.3628581614128653e-10, 0.0069303115030803835, 1.0692330047916424e-15]","[[0.9999054392711896, -4.6528025985977225e-12, 0.01375181863935328], [-4.648538408748698e-12, 1.0000000000000002, 6.76339739643628e-10], [-0.01375181863935328, -6.763397103220589e-10, 0.9999054392711896]]","[7.5251177806511e-10, 0.021653748830655118, 1.2498520186951778e-11]",[9.804776565117418],"[0.9999724906969707, -3.193633191504937e-10, 0.007417401788813992, 0.0]",[0.5],"[-5.480664555128998, 2.5502861853350235e-11, -0.07537623261675702]","[49.51168793175835, 49.50953586235687, 49.50738369875702, 49.50953586192906]"
967,4.839999999999919,"[0.7804126728683468, 5.245825928570427e-09, 0.9952062177794827]","[1.0, 0.0, 1.0]","[-0.3451841113331129, -5.865084359948029e-09, 0.005416732156332115]","[0.0, 0.0, 0.0]","[0.9999756084695867, -3.344043648961518e-10, 0.0069844445648915825, 1.072309019500211e-15]","[[0.9999039415649406, -4.663269334508009e-12, 0.013860290144725222], [-4.6589925051989254e-12, 1.0, 6.725554953642521e-10], [-0.013860290144725222, -6.725554657237808e-10, 0.9999039415649406]]","[7.482992714549083e-10, 0.021610794319611173, 1.245470164171506e-11]",[9.80482574067139],"[0.9999720949222004, -3.1757658448258673e-10, 0.007470567375095956, 0.0]",[0.5],"[-5.490197440537343, 2.5604728915041847e-11, -0.07610303981658341]","[49.51182896760722, 49.509660018973946, 49.5074909746712, 49.50966001854852]"
968,4.844999999999919,"[0.7786867523116813, 5.216500506770687e-09, 0.9952333014402643]","[1.0, 0.0, 1.0]","[-0.3444993119912872, -5.83229722963497e-09, 0.005386323130561954]","[0.0, 0.0, 0.0]","[0.9999752296616778, -3.3253344444760773e-10, 0.007038470222617394, 1.0753068271925287e-15]","[[0.9999024350682401, -4.673402063478382e-12, 0.013968548407199115], [-4.669112932021413e-12, 1.0000000000000002, 6.687924315027959e-10], [-0.013968548407199115, -6.687924015448643e-10, 0.9999024350682401]]","[7.441104571816878e-10, 0.021567506083229923, 1.2410788509029358e-11]",[9.804874806787407],"[0.9999716971851935, -3.1579984995104186e-10, 0.00752361805008977, 0.0]",[0.5],"[-5.499645583504927, 2.5704562882275222e-11, -0.07682956142654512]","[49.51196969292646, 49.50978389897581, 49.507598007876084, 49.50978389855278]"
969,4.849999999999919,"[0.7769642557517248, 5.187339020622512e-09, 0.9952602330559172]","[1.0, 0.0, 1.0]","[-0.3438092124462535, -5.799693385804316e-09, 0.0053560845834984905]","[0.0, 0.0, 0.0]","[0.9999748487024744, -3.30672995579217e-10, 0.0070923876419298005, 1.0782185965913133e-15]","[[0.9999009198738507, -4.683204053920722e-12, 0.01407659175465742], [-4.678902933154807e-12, 1.0, 6.650504301004009e-10], [-0.01407659175465742, -6.650503998263405e-10, 0.9999009198738507]]","[7.39945062397038e-10, 0.021523884796767666, 1.236678533636818e-11]",[9.804923763670695],"[0.9999712975104429, -3.1403305956138876e-10, 0.007576552994699517, 0.0]",[0.5],"[-5.509008838846723, 2.5802369029150428e-11, -0.07755575263099893]","[49.51211010797747, 49.509907502882704, 49.50770479915083, 49.50990750246204]"
970,4.854999999999919,"[0.7752452096894935, 5.1583405536934904e-09, 0.9952870134788346]","[1.0, 0.0, 1.0]","[-0.3431138232708398, -5.767271803869641e-09, 0.005326015547430951]","[0.0, 0.0, 0.0]","[0.9999744656154325, -3.2882295975654933e-10, 0.007146195990191791, 1.0810426379509729e-15]","[[0.9998993960750733, -4.692678517687882e-12, 0.014184418518356104], [-4.688365751775903e-12, 1.0, 6.613293727429315e-10], [-0.014184418518356104, -6.613293421543546e-10, 0.9998993960750733]]","[7.358030871009588e-10, 0.021479931140648265, 1.2322702128173247e-11]",[9.80497261151501],"[0.9999708959225606, -3.122761576172877e-10, 0.00762937139163665, 0.0]",[0.5],"[-5.518287062697362, 2.5898152609355725e-11, -0.07828156863478344]","[49.51225021299112, 49.510030831185844, 49.50781134924715, 49.51003083076755]"
971,4.859999999999919,"[0.7735296405731393, 5.1295041946741424e-09, 0.9953136435565718]","[1.0, 0.0, 1.0]","[-0.34241315511983955, -5.7350314649609e-09, 0.005296115060156583]","[0.0, 0.0, 0.0]","[0.9999740804241398, -3.269832784449788e-10, 0.007199894436470291, 1.0837923161676922e-15]","[[0.9998978637657395, -4.701828663058884e-12, 0.014292027032950363], [-4.697504602922114e-12, 0.9999999999999999, 6.576291423799656e-10], [-0.014292027032950363, -6.576291114785955e-10, 0.9998978637657395]]","[7.316841674955695e-10, 0.021435645800435183, 1.2278533427476345e-11]",[9.805021350502711],"[0.9999704924462773, -3.1052908874669243e-10, 0.007682072425432164, 0.0]",[0.5],"[-5.527480112513271, 2.5991919144245444e-11, -0.07900696466598653]","[49.512390008170904, 49.51015388434774, 49.507917658886555, 49.51015388393177]"
972,4.8649999999999185,"[0.7718175747975401, 5.100829037349338e-09, 0.9953401241318726]","[1.0, 0.0, 1.0]","[-0.34170721872984566, -5.702971355924679e-09, 0.0052663821649500476]","[0.0, 0.0, 0.0]","[0.9999736931523134, -3.2515389401942887e-10, 0.00725348215154901, 1.086463981810978e-15]","[[0.9998963230402073, -4.710657703039097e-12, 0.014399415636520514], [-4.706322646140175e-12, 0.9999999999999999, 6.539496219605566e-10], [-0.014399415636520514, -6.539495907477955e-10, 0.9998963230402073]]","[7.275884400050755e-10, 0.021391029466808927, 1.2234284691245688e-11]",[9.80506998080486],"[0.9999700871064402, -3.08791797882591e-10, 0.007734655282448941, 0.0]",[0.5],"[-5.536587847074815, 2.608367446644453e-11, -0.07973189597871212]","[49.51252949369296, 49.51027666280228, 49.508023728760904, 49.51027666238866]"
973,4.869999999999918,"[0.7701090387038909, 5.072314180569714e-09, 0.9953664560426974]","[1.0, 0.0, 1.0]","[-0.34099602491908215, -5.6710904692352834e-09, 0.005236815910532991]","[0.0, 0.0, 0.0]","[0.9999733038238002, -3.2333474851365464e-10, 0.0073069583079412425, 1.0890553660394318e-15]","[[0.9998947739933542, -4.719168804353908e-12, 0.014506582670597703], [-4.714823062752435e-12, 0.9999999999999999, 6.502906962522226e-10], [-0.014506582670597703, -6.502906647296343e-10, 0.9998947739933542]]","[7.235156317810661e-10, 0.021346082835584607, 1.2189961376449487e-11]",[9.805118502581307],"[0.9999696799280116, -3.070642302776843e-10, 0.007787119150895043, 0.0]",[0.5],"[-5.545610126488378, 2.617342443496662e-11, -0.08045631785584484]","[49.5126686697042, 49.510399166955125, 49.50812955953461, 49.51039916654382]"
974,4.874999999999918,"[0.7684040585792955, 5.043958728223538e-09, 0.99539264012225]","[1.0, 0.0, 1.0]","[-0.34027958458723534, -5.639387803028426e-09, 0.005207415351043809]","[0.0, 0.0, 0.0]","[0.9999729124625727, -3.2152578464339485e-10, 0.007360322079902702, 1.0915730373083807e-15]","[[0.9998932167205723, -4.727365106380733e-12, 0.014613526480189539], [-4.7230090012110315e-12, 1.0000000000000002, 6.466522493398379e-10], [-0.014613526480189539, -6.466522175091093e-10, 0.9998932167205723]]","[7.194656063993362e-10, 0.02130080660765622, 1.2145564392582442e-11]",[9.805166915980788],"[0.9999692709360669, -3.053463314735849e-10, 0.007839463220835102, 0.0]",[0.5],"[-5.5545468121884625, 2.6261175036090053e-11, -0.08118018561181266]","[49.512807536326285, 49.510521397183815, 49.508235151841205, 49.51052139677481]"
975,4.879999999999918,"[0.7667026606563593, 5.015761789208396e-09, 0.9954186771990052]","[1.0, 0.0, 1.0]","[-0.33955790871528346, -5.6078623610345964e-09, 0.005178179546007349]","[0.0, 0.0, 0.0]","[0.9999725190927302, -3.1972694546540224e-10, 0.007413572643444233, 1.0940186671993967e-15]","[[0.9998916513177601, -4.735249750876206e-12, 0.014720245413805772], [-4.7308835769990756e-12, 0.9999999999999999, 6.430341666719973e-10], [-0.014720245413805772, -6.430341345346807e-10, 0.9998916513177601]]","[7.154383183851506e-10, 0.02125520148901966, 1.2101092830149851e-11]",[9.805215221141],"[0.9999688601557942, -3.0363804733232303e-10, 0.007891686684203748, 0.0]",[0.5],"[-5.563397766939728, 2.6346932545348938e-11, -0.0819034545953481]","[49.51294609365184, 49.51064335383802, 49.5083405062875, 49.51064335343131]"
976,4.884999999999918,"[0.7650048711127828, 4.987722477403223e-09, 0.9954445680967353]","[1.0, 0.0, 1.0]","[-0.33883100836532504, -5.576513152545866e-09, 0.005149107560305333]","[0.0, 0.0, 0.0]","[0.999972123738495, -3.1793817415010897e-10, 0.007466709176344552, 1.0963828870317443e-15]","[[0.999890077881321, -4.742825849753732e-12, 0.014826737823483762], [-4.738449895343437e-12, 1.0000000000000002, 6.394363343788982e-10], [-0.014826737823483762, -6.394363019365508e-10, 0.999890077881321]]","[7.11433585839569e-10, 0.021209268190764456, 1.2056552146119925e-11]",[9.805263418188732],"[0.9999684476124917, -3.019393240167705e-10, 0.00794378873481807, 0.0]",[0.5],"[-5.5721628548390445, 2.643070334587813e-11, -0.0826260801922462]","[49.513084341746385, 49.51076503723987, 49.50844562345236, 49.51076503683544]"
977,4.889999999999918,"[0.7633107160709562, 4.959839911640494e-09, 0.9954703136345369]","[1.0, 0.0, 1.0]","[-0.33809889468040627, -5.545339192404986e-09, 0.00512019846414622]","[0.0, 0.0, 0.0]","[0.999971726424213, -3.1615941432255986e-10, 0.0075197308581629995, 1.0986638033368123e-15]","[[0.9998884965081518, -4.750096469521653e-12, 0.01493300206481394], [-4.74571106022575e-12, 1.0, 6.358586388175922e-10], [-0.01493300206481394, -6.358586060721035e-10, 0.9998884965081518]]","[7.07451226863651e-10, 0.02116300742903201, 1.2011947797460876e-11]",[9.805311507239894],"[0.9999680333315664, -3.0025010798795274e-10, 0.007995768568389367, 0.0]",[0.5],"[-5.580841941317489, 2.651249383805112e-11, -0.08334801782812076]","[49.51322228065005, 49.510886447684015, 49.50855050388504, 49.51088644728185]"
