,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
869,4.3499999999999295,"[1.3964983078285524, 2.1499357232326504e-08, 0.9917061780936576]","[1.0, 0.0, 1.0]","[0.003915050703214004, -2.4037256712152087e-08, 0.009347259027522842]","[0.0, 0.0, 0.0]","[0.9999999750603329, -1.3712221904650283e-09, -0.0002233368169080543, 6.821297923114247e-20]","[[0.9999998991153659, 6.194017635696723e-13, -0.00044918733105085934], [6.194020406576836e-13, 1.0000000000000002, 2.7578777407658988e-09], [0.00044918733105085934, -2.757877740765961e-09, 0.9999998991153659]]","[3.0693943698475292e-09, 0.0004999253741409104, 3.2080607175749974e-18]",[9.799406809932133],"[0.9999999775077413, -1.3022040480583e-09, -0.0002120955371340963, 0.0]",[0.5],"[3.9999995964614636, 2.4776070542786894e-12, -0.0017967493242034374]","[49.49611888056629, 49.49597663012107, 49.49583437752026, 49.4959766283743]"
870,4.354999999999929,"[1.3965178830820686, 2.1379170948765744e-08, 0.9917529143887952]","[1.0, 0.0, 1.0]","[0.003893164887210185, -2.3902884256341424e-08, 0.009294586627464707]","[0.0, 0.0, 0.0]","[0.9999999753386811, -1.3635487047307203e-09, -0.0002220870035036985, 7.623762758091098e-20]","[[0.9999999002413327, 6.124886621583434e-13, -0.0004466736226762169], [6.124889350102534e-13, 1.0000000000000002, 2.742444312534376e-09], [0.0004466736226762169, -2.7424443125344374e-09, 0.9999999002413327]]","[3.0521999177631613e-09, 0.0004971248330751208, 1.3890713140291406e-18]",[9.799466497570092],"[0.9999999777587607, -1.294917195806997e-09, -0.00021090869637388184, 0.0]",[0.5],"[3.9999996009653307, 2.4499546486333736e-12, -0.0017866944907048675]","[49.49626881996108, 49.49612736849718, 49.49598591489207, 49.49612736676023]"
871,4.359999999999929,"[1.3965373489065047, 2.1259656527484037e-08, 0.9917993873219325]","[1.0, 0.0, 1.0]","[0.0038714014144314445, -2.3769262951853883e-08, 0.009242211038723937]","[0.0, 0.0, 0.0]","[0.9999999756139213, -1.3559182051234443e-09, -0.00022084419145148952, 7.973930877773504e-20]","[[0.9999999013547257, 6.056527394547386e-13, -0.00044417399605348016], [6.056530444052414e-13, 0.9999999999999999, 2.727097342207588e-09], [0.00044417399605348016, -2.7270973422076557e-09, 0.9999999013547257]]","[3.0351019175919162e-09, 0.0004943400130423454, -1.3394127912896445e-18]",[9.799525848928761],"[0.9999999780069773, -1.2876711594085648e-09, -0.00020972850346545878, 0.0]",[0.5],"[3.999999605418903, 2.4226109578189543e-12, -0.0017766959842139207]","[49.496417914151664, 49.496277257160266, 49.49613659804193, 49.496277255433064]"
872,4.364999999999929,"[1.3965567059135768, 2.1140810212724767e-08, 0.9918455983771262]","[1.0, 0.0, 1.0]","[0.003849759600996499, -2.3636388599870876e-08, 0.009190130588766918]","[0.0, 0.0, 0.0]","[0.999999975886088, -1.3483304505134699e-09, -0.0002196083414488535, 7.640517281898346e-20]","[[0.9999999024556863, 5.988931598910703e-13, -0.00044168837213193137], [5.988934788482976e-13, 1.0, 2.711836344115797e-09], [0.00044168837213193137, -2.7118363441158673e-09, 0.9999999024556863]]","[3.0180998691117083e-09, 0.0004915708254247859, -2.248907493062573e-18]",[9.799584865902377],"[0.9999999782524223, -1.2804657097883013e-09, -0.00020855492109888123, 0.0]",[0.5],"[3.999999609822745, 2.3955726395642813e-12, -0.0017667534885277255]","[49.49656616790383, 49.49642630090181, 49.49628643178704, 49.49642629918431]"
873,4.369999999999929,"[1.396575954711582, 2.1022628269725413e-08, 0.99189154903007]","[1.0, 0.0, 1.0]","[0.0038282387668465735, -2.3504257025025607e-08, 0.00913834361448463]","[0.0, 0.0, 0.0]","[0.9999999761552155, -1.3407852010216224e-09, -0.00021837941441476088, 7.076810008258339e-20]","[[0.999999903544353, 5.922090751141551e-13, -0.0004392166723064746], [5.92209380734839e-13, 1.0000000000000002, 2.6966608359998626e-09], [0.0004392166723064746, -2.6966608359999296e-09, 0.999999903544353]]","[3.0011933630499213e-09, 0.000488817182114188, -1.3394127912883825e-18]",[9.7996435503745],"[0.9999999784951268, -1.2733006191702065e-09, -0.0002073879121742844, 0.0]",[0.5],"[3.999999614177412, 2.3688363004566204e-12, -0.0017568666892258983]","[49.49671358595617, 49.49657450448624, 49.496435420917656, 49.496574502778394]"
874,4.374999999999929,"[1.396595095905416, 2.0905106984600285e-08, 0.9919372407481425]","[1.0, 0.0, 1.0]","[0.003806838235724041, -2.3372864075282654e-08, 0.009086848462139498]","[0.0, 0.0, 0.0]","[0.9999999764213378, -1.3332822177919085e-09, -0.0002171573714884526, 6.743302946957482e-20]","[[0.999999904620863, 5.85599632573962e-13, -0.0004367588184151016], [5.855999156463555e-13, 1.0000000000000002, 2.6815703381017455e-09], [0.0004367588184151016, -2.6815703381018076e-09, 0.999999904620863]]","[2.9843817172855293e-09, 0.00048607899549110543, -3.158402194834239e-18]",[9.799701904218082],"[0.9999999787351214, -1.2661756610528313e-09, -0.00020622743980112007, 0.0]",[0.5],"[3.999999618483452, 2.342398530295848e-12, -0.0017470352736604065]","[49.49686017302144, 49.496721872651115, 49.49658357019609, 49.496721870952854]"
875,4.379999999999929,"[1.3966141300965946, 2.078824266422387e-08, 0.9919826749904532]","[1.0, 0.0, 1.0]","[0.003785557335151179, -2.324220562183981e-08, 0.009035643487312657]","[0.0, 0.0, 0.0]","[0.9999999766844886, -1.3258212636736337e-09, -0.00021594217402821813, 5.955730785769039e-20]","[[0.9999999056853521, 5.790639888699151e-13, -0.00043431473273634457], [5.790642586020267e-13, 1.0, 2.6665643727097653e-09], [0.00043431473273634457, -2.666564372709824e-09, 0.999999905685352]]","[2.967664295172241e-09, 0.0004833561784485467, -3.158402194834239e-18]",[9.799759929295542],"[0.9999999789724363, -1.2590906102074266e-09, -0.00020507346729630547, 0.0]",[0.5],"[3.9999996227414085, 2.3162559554796605e-12, -0.0017372589309453783]","[49.4970059337845, 49.49686841010724, 49.496730884359145, 49.49686840841851]"
876,4.384999999999929,"[1.3966330578832704, 2.067203163611467e-08, 0.9920278532078898]","[1.0, 0.0, 1.0]","[0.0037643953964090456, -2.3112277558963065e-08, 0.008984727054851522]","[0.0, 0.0, 0.0]","[0.9999999769447008, -1.3184021031077202e-09, -0.00021473378361011418, 5.161222831189561e-20]","[[0.9999999067379552, 5.726013329864348e-13, -0.00043188433798683183], [5.726015712156607e-13, 1.0000000000000002, 2.65164246552284e-09], [0.00043188433798683183, -2.6516424655228913e-09, 0.9999999067379552]]","[2.9510409148111164e-09, 0.00048064864436232556, -1.3394127912883823e-18]",[9.799817627458806],"[0.9999999792071015, -1.2520452426871497e-09, -0.00020392595818373118, 0.0]",[0.5],"[3.999999626951821, 2.2904053319457393e-12, -0.0017275373519473273]","[49.497150872905124, 49.49701412153887, 49.49687736811556, 49.497014119859635]"
877,4.389999999999929,"[1.3966518798602525, 2.0556470248319855e-08, 0.9920727768431641]","[1.0, 0.0, 1.0]","[0.0037433517545164717, -2.298307580383268e-08, 0.008934097538817395]","[0.0, 0.0, 0.0]","[0.9999999772020076, -1.3110245009898383e-09, -0.00021353216202675798, 4.8257802608347186e-20]","[[0.9999999077788045, 5.662108406152512e-13, -0.0004294675573187252], [5.662110470641598e-13, 1.0000000000000002, 2.6368041454231087e-09], [0.0004294675573187252, -2.6368041454231533e-09, 0.9999999077788045]]","[2.9345107576569233e-09, 0.0004779563071052947, 4.795766122574745e-19]",[9.799875000549365],"[0.9999999794391468, -1.2450393358018948e-09, -0.0002027848761926376, 0.0]",[0.5],"[3.999999631115218, 2.2648433624610048e-12, -0.0017178702292749007]","[49.497294995015906, 49.497159011603806, 49.49702302614831, 49.497159009933995]"
878,4.3949999999999285,"[1.3966705966190252, 2.044155486930069e-08, 0.9921174473308582]","[1.0, 0.0, 1.0]","[0.003722425748209174, -2.285459629650068e-08, 0.008883753322433654]","[0.0, 0.0, 0.0]","[0.9999999774564413, -1.3036882242620181e-09, -0.00021233727128608428, 4.945063310545973e-20]","[[0.9999999088080316, 5.598916958172204e-13, -0.0004270643143173068], [5.598918888484264e-13, 1.0, 2.622048942202203e-09], [0.0004270643143173068, -2.622048942202244e-09, 0.9999999088080316]]","[2.918073368962311e-09, 0.0004752790810396148, 2.2985660158033313e-18]",[9.799932050398349],"[0.9999999796686011, -1.2380726680983936e-09, -0.00020165018525658004, 0.0]",[0.5],"[3.9999996352321263, 2.2395667832688816e-12, -0.001708257257269227]","[49.497438304723566, 49.49730308493356, 49.49716786311373, 49.49730308327313]"
879,4.399999999999928,"[1.3966892087477663, 2.0327281887818187e-08, 0.9921618660974704]","[1.0, 0.0, 1.0]","[0.003701616719918981, -2.2726834999692315e-08, 0.008833692798034181]","[0.0, 0.0, 0.0]","[0.9999999777080343, -1.2963930410031581e-09, -0.00021114907361012244, 5.51855195877142e-20]","[[0.9999999098257666, 5.536431013939314e-13, -0.0004246745329984932], [5.536432991964594e-13, 1.0000000000000002, 2.607376389744472e-09], [0.0004246745329984932, -2.607376389744514e-09, 0.9999999098257666]]","[2.9017282485051936e-09, 0.0004726168810109796, -1.3394127912871196e-18]",[9.799988778826581],"[0.9999999798954937, -1.2311450193967388e-09, -0.0002005218495123498, 0.0]",[0.5],"[3.9999996393030663, 2.2145724055757257e-12, -0.0016986981319939728]","[49.497580806609, 49.497446346133565, 49.497311883641736, 49.497446344482455]"
880,4.404999999999928,"[1.3967077168313657, 2.0213647712819725e-08, 0.9922060345614605]","[1.0, 0.0, 1.0]","[0.003680924015753177, -2.2599787898696655e-08, 0.008783914367011819]","[0.0, 0.0, 0.0]","[0.9999999779568177, -1.2891387205427077e-09, -0.0002099675314337873, 5.182683004225166e-20]","[[0.9999999108321372, 5.474642689138157e-13, -0.00042229813780638885], [5.474644896558891e-13, 0.9999999999999999, 2.5927860242079937e-09], [0.00042229813780638885, -2.59278602420804e-09, 0.9999999108321372]]","[2.8854748505887498e-09, 0.0004699696223553913, -4.2991808951419124e-19]",[9.800045187644612],"[0.999999980119853, -1.2242561707472218e-09, -0.00019939983329857755, 0.0]",[0.5],"[3.999999643328549, 2.189857075655263e-12, -0.0016891925512255554]","[49.497722505226754, 49.497588799783166, 49.497455092336565, 49.49758879814133]"
881,4.409999999999928,"[1.3967261214514446, 2.010064877332624e-08, 0.9922499541332955]","[1.0, 0.0, 1.0]","[0.0036603469854739616, -2.247345100124601e-08, 0.008734416439767608]","[0.0, 0.0, 0.0]","[0.9999999782028233, -1.2819250335743634e-09, -0.00020879260740365376, 5.073637291083427e-20]","[[0.9999999118272717, 5.413544460024688e-13, -0.00041993505361086946], [5.413546533097845e-13, 1.0000000000000002, 2.578277384251954e-09], [0.00041993505361086946, -2.5782773842519977e-09, 0.9999999118272717]]","[2.869312720465629e-09, 0.0004673372208863368, -1.3394127912871196e-18]",[9.800101278652827],"[0.9999999803417075, -1.2174059044321208e-09, -0.00019828410115483637, 0.0]",[0.5],"[3.9999996473090866, 2.165417784009875e-12, -0.0016797402144434778]","[49.4978634051062, 49.49773045043598, 49.49759749377601, 49.49773044880337]"
882,4.414999999999928,"[1.396744423186372, 1.998828151832001e-08, 0.9922936262154943]","[1.0, 0.0, 1.0]","[0.0036398849824780246, -2.234782033738417e-08, 0.00868519743565978]","[0.0, 0.0, 0.0]","[0.9999999784460823, -1.274751751928686e-09, -0.0002076242643767628, 4.739230906239072e-20]","[[0.9999999128112943, 5.353128390392719e-13, -0.00041758520570512887], [5.353130419847592e-13, 1.0, 2.5638500112640133e-09], [0.00041758520570512887, -2.5638500112640555e-09, 0.9999999128112943]]","[2.853241176014805e-09, 0.0004647195928877393, 4.79576612259999e-19]",[9.800157053641444],"[0.9999999805610849, -1.2105940039615273e-09, -0.0001971746178206089, 0.0]",[0.5],"[3.999999651245177, 2.1412513561570877e-12, -0.0016703408228205155]","[49.49800351075136, 49.497871302619856, 49.49773909251177, 49.4978713009964]"
883,4.419999999999928,"[1.3967626226112844, 1.987654241663309e-08, 0.9923370522026727]","[1.0, 0.0, 1.0]","[0.0036195373637762326, -2.222289195935694e-08, 0.008636255782953423]","[0.0, 0.0, 0.0]","[0.999999978686625, -1.26761864914154e-09, -0.00020646246541944542, 4.8553926397146317e-20]","[[0.99999991378433, 5.293386947297501e-13, -0.000415248519803293], [5.293388842989823e-13, 1.0000000000000002, 2.5495034489055637e-09], [0.000415248519803293, -2.5495034489056034e-09, 0.99999991378433]]","[2.8372599443878667e-09, 0.00046211665513187496, 2.2985660158058558e-18]",[9.800212514390617],"[0.9999999807780131, -1.2038202540631575e-09, -0.0001960713482336205, 0.0]",[0.5],"[3.99999965513732, 2.1173547789190004e-12, -0.001660994079213172]","[49.49814282663981, 49.49801136083712, 49.49787989307093, 49.49801135922279]"
884,4.424999999999928,"[1.3967807202981033, 1.9765427956836306e-08, 0.9923802334815874]","[1.0, 0.0, 1.0]","[0.0035993034899734306, -2.2098661941446902e-08, 0.008587589918770233]","[0.0, 0.0, 0.0]","[0.9999999789244821, -1.2605254994309095e-09, -0.0002053071738061019, 5.428291652253778e-20]","[[0.999999914746501, 5.23431245919008e-13, -0.00041292492203806694], [5.234314401347093e-13, 1.0000000000000002, 2.535237244248597e-09], [0.00041292492203806694, -2.5352372442486368e-09, 0.999999914746501]]","[2.8213684344132584e-09, 0.00045952832485286147, -1.3394127912858578e-18]",[9.800267662670473],"[0.9999999809925193, -1.1970844406832002e-09, -0.0001949742575293509, 0.0]",[0.5],"[3.999999658986004, 2.093724983676032e-12, -0.0016516996881522678]","[49.498281357225046, 49.4981506295647, 49.4980198999538, 49.49815062795943]"
885,4.429999999999928,"[1.3967987168155531, 1.965493464712907e-08, 0.9924231714311813]","[1.0, 0.0, 1.0]","[0.0035791827252483577, -2.1975126379908475e-08, 0.008539198289038652]","[0.0, 0.0, 0.0]","[0.9999999791596833, -1.253472078492703e-09, -0.000204158353018047, 5.0955252939841446e-20]","[[0.999999915697929, 5.175897470315396e-13, -0.00041061433895829373], [5.17589964163201e-13, 1.0000000000000002, 2.5210509457293413e-09], [0.00041061433895829373, -2.521050945729386e-09, 0.999999915697929]]","[2.8055659639699537e-09, 0.00045695451976034585, 1.3890713140329274e-18]",[9.800322500241167],"[0.9999999812046307, -1.1903863509584403e-09, -0.000193883311039459, 0.0]",[0.5],"[3.999999662791716, 2.0703589881261583e-12, -0.001642457355833175]","[49.49841910693466, 49.498289113254245, 49.49815911763618, 49.49828911165798]"
886,4.434999999999928,"[1.3968166127291795, 1.954505901522953e-08, 0.9924658674226265]","[1.0, 0.0, 1.0]","[0.0035591744373336715, -2.185228139282492e-08, 0.008491079348444217]","[0.0, 0.0, 0.0]","[0.9999999793922584, -1.2464581637281377e-09, -0.00020301596674232133, 5.441499855123103e-20]","[[0.999999916638734, 5.11813488287853e-13, -0.00040831669752664456], [5.118136921088605e-13, 1.0000000000000002, 2.5069441047398753e-09], [0.00040831669752664456, -2.5069441047399166e-09, 0.999999916638734]]","[2.7898523056842774e-09, 0.0004543951580328196, 4.79576612259999e-19]",[9.80037702885295],"[0.999999981414374, -1.183725773239131e-09, -0.00019279847429079703, 0.0]",[0.5],"[3.999999666554936, 2.047253953151412e-12, -0.0016332667901065782]","[49.49855608017142, 49.49842681633231, 49.49829755056834, 49.498426814745024]"
887,4.439999999999928,"[1.3968344086013662, 1.9435797608265405e-08, 0.9925083228193687]","[1.0, 0.0, 1.0]","[0.0035392779974960883, -2.1730123119943068e-08, 0.00844323156038021]","[0.0, 0.0, 0.0]","[0.999999979622237, -1.2394835331068593e-09, -0.00020187997887051922, 5.563548566349679e-20]","[[0.9999999175690346, 5.061017093962583e-13, -0.0004060319251172416], [5.061019270562481e-13, 1.0000000000000002, 2.4929162760828784e-09], [0.0004060319251172416, -2.4929162760829223e-09, 0.9999999175690346]]","[2.7742267319604676e-09, 0.0004518501583057498, 4.79576612259999e-19]",[9.80043125024621],"[0.9999999816217757, -1.1771024970718768e-09, -0.00019171971300451567, 0.0]",[0.5],"[3.9999996702761385, 2.0244068375850332e-12, -0.0016241277004689664]","[49.49869228131373, 49.49856374320047, 49.49843520317503, 49.498563741622085]"
888,4.4449999999999275,"[1.3968521049913536, 1.932714699266569e-08, 0.9925505389771706]","[1.0, 0.0, 1.0]","[0.0035194927805166317, -2.1608647722619436e-08, 0.00839565339689867]","[0.0, 0.0, 0.0]","[0.9999999798496476, -1.2325479664175032e-09, -0.00020075035349764598, 5.684287343044018e-20]","[[0.9999999184889485, 5.004537076769695e-13, -0.0004037599495133137], [5.004539302189076e-13, 1.0000000000000002, 2.478967015697893e-09], [0.0004037599495133137, -2.4789670156979376e-09, 0.9999999184889485]]","[2.7586888335259087e-09, 0.0004493194396824022, -1.3394127912858578e-18]",[9.80048516615154],"[0.9999999818268618, -1.1705163131707997e-09, -0.0001906469930946254, 0.0]",[0.5],"[3.999999673955794, 2.001814830707878e-12, -0.0016150397980532547]","[49.498827714714636, 49.49869989823546, 49.49857207985669, 49.49869989666593]"
889,4.449999999999927,"[1.396869702455256, 1.9219103754052593e-08, 0.9925925172441551]","[1.0, 0.0, 1.0]","[0.0034998181646709917, -2.1487851383643757e-08, 0.008348343338661428]","[0.0, 0.0, 0.0]","[0.9999999800745194, -1.225651244471886e-09, -0.0001996270549209489, 5.3486511364681094e-20]","[[0.9999999193985912, 4.948687662364923e-13, -0.0004015006989049112], [4.948689936079815e-13, 1.0, 2.4650958831624318e-09], [0.0004015006989049112, -2.4650958831624773e-09, 0.9999999193985912]]","[2.743238201107985e-09, 0.0004468029217275655, -1.3394127912858578e-18]",[9.800538778289784],"[0.9999999820296583, -1.1639670134450987e-09, -0.00018958028066701262, 0.0]",[0.5],"[3.999999677594365, 1.9794750649459694e-12, -0.0016060027956196449]","[49.49896238470277, 49.49883528578929, 49.49870818498874, 49.49883528422858]"
890,4.454999999999927,"[1.3968872015460794, 1.9111664497134375e-08, 0.9926342589608484]","[1.0, 0.0, 1.0]","[0.0034802535317099937, -2.1367730307140483e-08, 0.00830129987489179]","[0.0, 0.0, 0.0]","[0.9999999802968803, -1.218793149105006e-09, -0.00019851004763876305, 5.015294136203301e-20]","[[0.9999999202980782, 4.893461896152165e-13, -0.0003992541018865678], [4.893464035612578e-13, 1.0000000000000002, 2.4513024401003702e-09], [0.0003992541018865678, -2.4513024401004132e-09, 0.9999999202980782]]","[2.72787415258567e-09, 0.0004443005244546369, 3.2080607175787838e-18]",[9.800592088372099],"[0.9999999822301909, -1.1574543909639438e-09, -0.00018851954201859033, 0.0]",[0.5],"[3.9999996811923126, 1.957384758460866e-12, -0.0015970164075462712]","[49.49909629558291, 49.49896991018949, 49.498843522921426, 49.498969908637534]"
891,4.459999999999927,"[1.396904602813738, 1.9004825845598673e-08, 0.992675765460223]","[1.0, 0.0, 1.0]","[0.0034607982668401786, -2.1248280718470276e-08, 0.008254521503326128]","[0.0, 0.0, 0.0]","[0.9999999805167588, -1.211973463857165e-09, -0.00019739929634938997, 5.8154676145457e-20]","[[0.9999999211875219, 4.838852718753848e-13, -0.00039702008745499164], [4.838854724871464e-13, 1.0, 2.4375862501819372e-09], [0.00039702008745499164, -2.437586250181977e-09, 0.9999999211875219]]","[2.7125964151105533e-09, 0.0004418121683332159, -4.2991808951292976e-19]",[9.800645098099995],"[0.9999999824284848, -1.1509782399607049e-09, -0.00018746474363595233, 0.0]",[0.5],"[3.9999996847500876, 1.935541087501539e-12, -0.0015880803498199666]","[49.49922945163495, 49.49910377573909, 49.49897809798088, 49.49910377419585]"
892,4.464999999999927,"[1.3969219068050722, 1.8898584442006322e-08, 0.9927170380677396]","[1.0, 0.0, 1.0]","[0.0034414517587044884, -2.1129498864064616e-08, 0.008208006730166102]","[0.0, 0.0, 0.0]","[0.9999999807341823, -1.2051919729507786e-09, -0.00019629476594995704, 5.707886506366633e-20]","[[0.9999999220670357, 4.784853016097243e-13, -0.0003947985850068237], [4.784855342284244e-13, 1.0, 2.423946880487964e-09], [0.0003947985850068237, -2.4239468804880103e-09, 0.9999999220670357]]","[2.6974042610868733e-09, 0.00043933777428351126, -2.2489074930600484e-18]",[9.800697809165426],"[0.9999999826245648, -1.1445383558369123e-09, -0.00018641585219438914, 0.0]",[0.5],"[3.999999688268143, 1.913941206438897e-12, -0.0015791943400272949]","[49.499361857114934, 49.49923688671692, 49.499111914468806, 49.49923688518234]"
893,4.469999999999927,"[1.3969391140638658, 1.8792936947686e-08, 0.9927580781013904]","[1.0, 0.0, 1.0]","[0.003422213399363061, -2.101138101136068e-08, 0.008161754070030728]","[0.0, 0.0, 0.0]","[0.9999999809491783, -1.1984484624272566e-09, -0.00019519642153529099, 5.140440122889653e-20]","[[0.9999999229367298, 4.731456383525521e-13, -0.00039258952433635574], [4.73145866668008e-13, 1.0, 2.4103838994635172e-09], [0.00039258952433635574, -2.410383899463562e-09, 0.9999999229367298]]","[2.68229750861569e-09, 0.0004368772636831621, -2.2489074930600484e-18]",[9.800750223250791],"[0.9999999828184559, -1.138134535131861e-09, -0.000185372834556588, 0.0]",[0.5],"[3.999999691746919, 1.8925825534102082e-12, -0.001570358097345423]","[49.499493516254276, 49.4993692473776, 49.499244976662986, 49.499369245851646]"
894,4.474999999999927,"[1.3969562251308627, 1.8687880042629196e-08, 0.9927988868717406]","[1.0, 0.0, 1.0]","[0.0034030825842741312, -2.0893923448624764e-08, 0.00811576204590914]","[0.0, 0.0, 0.0]","[0.9999999811617741, -1.1917427187827555e-09, -0.00019410422839677449, 4.57577433440615e-20]","[[0.999999923796714, 4.678655997117437e-13, -0.0003903928356332775], [4.678658053293447e-13, 0.9999999999999999, 2.396896879191637e-09], [0.0003903928356332775, -2.3968968791916775e-09, 0.999999923796714]]","[2.667275521050712e-09, 0.00043443055834149926, 4.795766122587368e-19]",[9.800802342029026],"[0.9999999830101824, -1.1317665755429403e-09, -0.00018433565777214805, 0.0]",[0.5],"[3.999999695186856, 1.871462398846975e-12, -0.00156157134253311]","[49.499624433261765, 49.49950086195179, 49.49937728881595, 49.4995008604344]"
895,4.479999999999927,"[1.396973240543784, 1.858341042538607e-08, 0.9928394656819701]","[1.0, 0.0, 1.0]","[0.003384058712275041, -2.07771224849094e-08, 0.00807002918911332]","[0.0, 0.0, 0.0]","[0.9999999813719964, -1.1850745301050468e-09, -0.00019301815202126666, 4.6962222212804977e-20]","[[0.9999999246470971, 4.62644510238117e-13, -0.0003882084494803904], [4.626446932690869e-13, 1.0, 2.383485392664856e-09], [0.0003882084494803904, -2.3834853926648917e-09, 0.9999999246470971]]","[2.652337752695118e-09, 0.00043199758052491996, -1.33941279128712e-18]",[9.80085416716365],"[0.9999999831997686, -1.1254342758889419e-09, -0.00018330428907578256, 0.0]",[0.5],"[3.9999996985883883, 1.850578040952468e-12, -0.0015528337979215615]","[49.499754612321006, 49.49963173464628, 49.499508855157636, 49.499631733137406]"
896,4.484999999999927,"[1.3969901608373454, 1.8479524812961525e-08, 0.9928798158279157]","[1.0, 0.0, 1.0]","[0.003365141185563354, -2.0660974449899032e-08, 0.008024554039231266]","[0.0, 0.0, 0.0]","[0.9999999815798716, -1.1784436858461405e-09, -0.0001919381580899605, 4.361822620792078e-20]","[[0.9999999254879861, 4.574816976922515e-13, -0.00038603629685144764], [4.574818855411368e-13, 1.0000000000000002, 2.37014901605893e-09], [0.00038603629685144764, -2.3701490160589665e-09, 0.9999999254879861]]","[2.637483748801557e-09, 0.00042957825293596976, 4.795766122587368e-19]",[9.80090570030881],"[0.9999999833872384, -1.11913743614113e-09, -0.00018227869588678937, 0.0]",[0.5],"[3.9999997019519444, 1.829926790769006e-12, -0.0015441451874057906]","[49.49988405759298, 49.499761869644104, 49.49963967989321, 49.49976186814369]"
897,4.4899999999999265,"[1.3970069865432733, 1.837621994071203e-08, 0.9929199385981119]","[1.0, 0.0, 1.0]","[0.003346329409678075, -2.0545475693777965e-08, 0.007979335144080254]","[0.0, 0.0, 0.0]","[0.999999981785426, -1.171849976594918e-09, -0.0001908642124772927, 4.4799637629157533e-20]","[[0.999999926319487, 4.5237653371165376e-13, -0.00038387630910886997], [4.5237670818455533e-13, 1.0, 2.3568873282780966e-09], [0.00038387630910886997, -2.3568873282781297e-09, 0.999999926319487]]","[2.6227131910468838e-09, 0.0004271724987082947, 4.795766122581056e-19]",[9.800956943109334],"[0.9999999835726153, -1.1128758573973398e-09, -0.00018125884580802435, 0.0]",[0.5],"[3.999999705277948, 1.809506134846615e-12, -0.0015355052364354799]","[49.50001277321524, 49.49989127110469, 49.499769767203915, 49.49989126961271]"
898,4.494999999999926,"[1.3970237181903216, 1.827349256224314e-08, 0.9929598352738322]","[1.0, 0.0, 1.0]","[0.0033276227934809785, -2.043062258712055e-08, 0.007934371059660602]","[0.0, 0.0, 0.0]","[0.9999999819886857, -1.1652931937360656e-09, -0.00018979628124986565, 4.601145329559604e-20]","[[0.9999999271417048, 4.4732835624937223e-13, -0.0003817284180015648], [4.473285354479195e-13, 1.0, 2.343699910500323e-09], [0.0003817284180015648, -2.343699910500357e-09, 0.9999999271417048]]","[2.6080253973100723e-09, 0.00042478024142151145, -4.2991808951482275e-19]",[9.801007897200796],"[0.9999999837559228, -1.1066493418670592e-09, -0.00018024470662442114, 0.0]",[0.5],"[3.9999997085668193, 1.789313424997489e-12, -0.0015269136720062592]","[49.5001407633012, 49.50001994316404, 49.49989912124837, 49.50001994168043]"
899,4.499999999999926,"[1.397040356304289, 1.8171339449307538e-08, 0.9929995071291305]","[1.0, 0.0, 1.0]","[0.0033090207491380348, -2.0316411520814824e-08, 0.007889660350109493]","[0.0, 0.0, 0.0]","[0.999999982189676, -1.1587731303595717e-09, -0.00018873433066533257, 4.49307896037353e-20]","[[0.9999999279547434, 4.42336537450864e-13, -0.00037959255566277035], [4.423367214966739e-13, 1.0, 2.33058634549519e-09], [0.00037959255566277035, -2.330586345495225e-09, 0.9999999279547434]]","[2.5934200947427113e-09, 0.00042240140508438193, 4.795766122574745e-19]",[9.801058564209558],"[0.9999999839371839, -1.1004576928675159e-09, -0.00017923624630237245, 0.0]",[0.5],"[3.9999997118189734, 1.769346149803456e-12, -0.0015183702226510814]","[49.50026803194176, 49.500147889934794, 49.50002774616095, 49.500147888459516]"
900,4.504999999999926,"[1.3970569014080347, 1.8069757391703466e-08, 0.993038955430881]","[1.0, 0.0, 1.0]","[0.0032905226921009444, -2.020283890589694e-08, 0.00784520158765509]","[0.0, 0.0, 0.0]","[0.9999999823884226, -1.1522895802375468e-09, -0.00018767832717132471, 4.614792455850091e-20]","[[0.999999928758705, 4.3740045244119436e-13, -0.00037746865460782606], [4.374006321643496e-13, 1.0000000000000002, 2.317546219442877e-09], [0.00037746865460782606, -2.317546219442911e-09, 0.999999928758705]]","[2.57889673764798e-09, 0.0004200359141334942, 4.795766122587367e-19]",[9.801108945752814],"[0.9999999841164215, -1.094300714836548e-09, -0.00017823343298861369, 0.0]",[0.5],"[3.99999971503482, 1.7496018097647774e-12, -0.0015098746184313042]","[49.50039458320467, 49.50027511550638, 49.50015564605276, 49.50027511403938]"
